security_id,asset_class,currency,price,market_value,duration_years
SEC0001815,Corporate Bond,INR,2034.12,12320046.92,11.54
SEC0001816,ETF,EUR,1950.03,360582131.19,11.85
SEC0001817,Corporate Bond,USD,2905.68,323615668.12,13.49
SEC0001818,ETF,GBP,6672.17,190915161.14,13.82
SEC0001819,Corporate Bond,GBP,3598.98,450409831.82,11.7
SEC0001820,Government Bond,USD,5302.4,65960713.39,9.21
SEC0001821,Equity,GBP,4350.27,23173740.37,1.54
SEC0001822,ETF,INR,8754.56,281720920.58,10.54
SEC0001823,ETF,USD,8717.71,96372805.17,3.4
SEC0001824,Money Market,EUR,9672.51,314827431.78,14.12
SEC0001825,Corporate Bond,USD,318.23,464995760.82,6.93
SEC0001826,Equity,INR,802.49,203273395.55,0.63
SEC0001827,Government Bond,EUR,7100.04,103509135.97,7.25
SEC0001828,ETF,INR,1220.95,229700880.85,3.41
SEC0001829,Corporate Bond,GBP,1630.74,474984417.77,2.73
SEC0001830,ETF,GBP,4784.01,280989461.17,14.46
SEC0001831,Government Bond,INR,8450.62,231181719.03,3.63
SEC0001832,Money Market,EUR,1575.25,317545253.34,6.01
SEC0001833,Corporate Bond,EUR,4870.2,335143542.83,8.23
SEC0001834,ETF,INR,2870.63,446605057.47,13.37
SEC0001835,Corporate Bond,INR,8421.3,270695575.1,7.17
SEC0001836,Government Bond,INR,8099.33,76445276.15,7.7
SEC0001837,Equity,INR,2551.49,492235171.77,4.91
SEC0001838,Corporate Bond,INR,8849.45,113562879.16,10.8
SEC0001839,Government Bond,GBP,6464.17,145061075.84,13.91
SEC0001840,Government Bond,GBP,969.91,219892067.38,7.49
SEC0001841,Money Market,USD,6306.03,65477353.19,0.74
SEC0001842,Corporate Bond,EUR,7460.85,156053232.52,7.13
SEC0001843,Money Market,EUR,30.99,316566153.75,4.92
SEC0001844,Corporate Bond,EUR,2176.07,408048007.21,0.88
SEC0001845,ETF,EUR,6132.31,347644218.59,9.51
SEC0001846,Equity,INR,3426.33,431034822.78,6.45
SEC0001847,Equity,EUR,4399.26,167885518.96,1.66
SEC0001848,Corporate Bond,INR,9071.25,470098225.04,3.37
SEC0001849,Corporate Bond,INR,4595.8,85049402.74,13.88
SEC0001850,Government Bond,EUR,4230.96,452060677.55,12.84
SEC0001851,ETF,GBP,7904.3,14270339.0,14.32
SEC0001852,Corporate Bond,USD,1372.83,166051172.82,1.06
SEC0001853,Money Market,INR,1013.01,27689568.16,4.45
SEC0001854,Equity,EUR,5936.02,274701409.83,5.66
SEC0001855,Equity,EUR,1451.87,477534082.6,10.3
SEC0001856,Money Market,INR,1084.88,380295190.26,8.97
SEC0001857,Corporate Bond,USD,702.08,212421679.92,2.43
SEC0001858,Equity,EUR,2608.32,110539581.12,6.33
SEC0001859,ETF,INR,2200.02,134235513.32,11.88
SEC0001860,Government Bond,USD,803.86,119182759.41,6.91
SEC0001861,Money Market,EUR,6546.46,36089178.56,12.88
SEC0001862,Equity,EUR,4391.29,5105184.75,10.29
SEC0001863,Government Bond,EUR,6172.83,296898165.66,10.65
SEC0001864,Government Bond,USD,1824.83,487017075.21,11.39
SEC0001865,Money Market,INR,7072.91,438914370.29,11.25
SEC0001866,Money Market,EUR,406.52,114696993.65,14.08
SEC0001867,Government Bond,INR,1803.33,75106228.24,12.65
SEC0001868,ETF,INR,1310.24,381026944.66,11.31
SEC0001869,Equity,GBP,681.62,162387444.79,7.03
SEC0001870,Government Bond,GBP,1124.28,490496743.13,11.34
SEC0001871,Money Market,GBP,4422.23,330124941.21,3.29
SEC0001872,ETF,INR,8051.85,288312275.87,0.06
SEC0001873,Corporate Bond,GBP,7383.83,446256768.15,9.13
SEC0001874,Government Bond,INR,5183.57,121196066.04,2.07
SEC0001875,Government Bond,USD,2508.66,472187266.53,8.93
SEC0001876,Money Market,GBP,7611.5,5411011.05,1.14
SEC0001877,Equity,GBP,8637.55,74015192.19,10.16
SEC0001878,Corporate Bond,GBP,6722.33,76143731.85,1.28
SEC0001879,ETF,GBP,4781.28,257318738.0,3.39
SEC0001880,Corporate Bond,USD,7816.69,193555363.39,3.4
SEC0001881,Government Bond,USD,1171.26,307159235.67,6.63
SEC0001882,Government Bond,INR,9008.57,395116776.14,4.42
SEC0001883,Government Bond,EUR,3851.73,348580195.65,11.4
SEC0001884,Government Bond,INR,2339.21,616081.44,11.87
SEC0001885,Money Market,INR,5091.28,56436462.53,3.97
SEC0001886,Government Bond,GBP,8579.75,304037260.71,5.17
SEC0001887,Equity,GBP,7293.28,430876792.09,11.25
SEC0001888,Equity,INR,1438.32,86036594.38,8.07
SEC0001889,Government Bond,GBP,6115.3,482672024.09,5.73
SEC0001890,Equity,EUR,9808.26,455501513.68,3.36
SEC0001891,Corporate Bond,GBP,3790.98,354313464.25,6.81
SEC0001892,Equity,USD,4334.56,108709264.09,9.72
SEC0001893,Equity,EUR,2545.53,101517203.36,5.59
SEC0001894,Money Market,USD,3330.75,191087774.77,14.81
SEC0001895,Government Bond,INR,4296.07,391618967.78,5.5
SEC0001896,Money Market,USD,5712.24,458937129.53,6.69
SEC0001897,ETF,USD,544.84,332243366.34,5.36
SEC0001898,Equity,USD,4342.83,245580089.15,2.19
SEC0001899,Corporate Bond,USD,9412.96,183316076.35,9.02
SEC0001900,Corporate Bond,USD,7513.05,267851798.77,13.52
SEC0001901,Corporate Bond,USD,8163.11,154836076.0,14.13
SEC0001902,Corporate Bond,INR,7928.41,206549230.6,8.12
SEC0001903,Money Market,INR,4431.36,132463192.71,3.93
SEC0001904,Money Market,EUR,821.77,265168809.41,12.78
SEC0001905,Government Bond,EUR,3327.21,78693708.97,2.93
SEC0001906,Government Bond,USD,9404.85,320725878.49,0.43
SEC0001907,Equity,USD,9872.9,360647960.78,2.25
SEC0001908,Equity,USD,3473.7,194583723.85,0.82
SEC0001909,Equity,USD,9322.1,370132329.43,0.43
SEC0001910,Money Market,EUR,4792.72,409356185.26,5.92
SEC0001911,Equity,INR,4296.67,4793468.96,11.96
SEC0001912,Equity,USD,2046.68,474484419.39,0.58
SEC0001913,ETF,EUR,3240.48,107230826.83,6.53
SEC0001914,Corporate Bond,EUR,9192.74,198125167.52,10.33
SEC0001915,Government Bond,GBP,5964.23,102187211.35,5.71
SEC0001916,Corporate Bond,GBP,5832.54,383099976.22,8.26
SEC0001917,Equity,INR,890.2,421763933.04,1.49
SEC0001918,Government Bond,INR,4260.59,127473382.9,12.65
SEC0001919,Government Bond,GBP,110.44,373629873.52,0.24
SEC0001920,Equity,EUR,6280.37,129915190.06,9.05
SEC0001921,Corporate Bond,USD,8339.24,311728886.35,10.15
SEC0001922,Government Bond,USD,1283.09,147520182.55,7.07
SEC0001923,Government Bond,GBP,1357.3,71710112.55,6.54
SEC0001924,Corporate Bond,EUR,484.62,401902917.53,8.72
SEC0001925,Government Bond,INR,3214.29,349285301.55,3.85
SEC0001926,Government Bond,USD,6188.67,222170531.24,5.95
SEC0001927,Money Market,GBP,4515.46,245186831.64,8.65
SEC0001928,Corporate Bond,EUR,2174.55,221329822.13,10.96
SEC0001929,Equity,GBP,7756.91,11775824.49,5.51
SEC0001930,ETF,USD,9633.15,400532503.88,1.37
SEC0001931,Equity,GBP,2786.66,356109549.29,10.24
SEC0001932,Corporate Bond,INR,5717.53,430637417.03,7.79
SEC0001933,Money Market,USD,7437.15,422202226.8,11.74
SEC0001934,ETF,GBP,4520.62,127814.72,5.27
SEC0001935,ETF,INR,2773.84,72519653.16,1.82
SEC0001936,ETF,EUR,5780.83,209620131.38,13.69
SEC0001937,Equity,USD,2768.09,233783605.98,13.44
SEC0001938,Corporate Bond,INR,9924.04,307123152.84,12.5
SEC0001939,Money Market,USD,8459.6,396848748.63,13.65
SEC0001940,Money Market,USD,9933.88,283998962.08,5.05
SEC0001941,Government Bond,INR,357.21,43857022.14,3.49
SEC0001942,Equity,INR,5646.72,57441344.67,0.08
SEC0001943,ETF,EUR,3727.06,400564285.82,10.14
SEC0001944,ETF,EUR,4449.1,273219081.26,14.77
SEC0001945,Corporate Bond,EUR,1567.16,153549491.74,5.63
SEC0001946,Equity,EUR,6759.98,243652239.26,6.23
SEC0001947,ETF,INR,7776.71,181464729.73,10.05
SEC0001948,Corporate Bond,INR,1781.26,477461589.23,8.51
SEC0001949,ETF,GBP,744.93,32746810.45,8.02
SEC0001950,Corporate Bond,USD,5618.03,431500822.8,11.9
SEC0001951,Government Bond,EUR,1295.07,76907731.77,9.49
SEC0001952,ETF,INR,5102.87,119682879.56,12.8
SEC0001953,Money Market,USD,7734.95,337730151.26,13.09
SEC0001954,Government Bond,GBP,3437.33,497993233.35,14.66
SEC0001955,Equity,EUR,6935.62,388596464.04,5.22
SEC0001956,ETF,EUR,988.88,137657861.42,4.67
SEC0001957,Equity,USD,6539.47,338380864.68,7.87
SEC0001958,Money Market,EUR,1608.38,68957446.17,11.31
SEC0001959,Government Bond,INR,9893.3,443563282.23,3.36
SEC0001960,Money Market,USD,806.98,400362259.43,7.66
SEC0001961,Equity,USD,7652.23,151428089.5,8.36
SEC0001962,Money Market,GBP,4573.55,289426022.93,8.65
SEC0001963,Government Bond,INR,238.45,357101456.66,13.46
SEC0001964,Government Bond,GBP,6671.24,442009598.3,2.99
SEC0001965,ETF,GBP,1284.04,181006948.59,8.46
SEC0001966,Corporate Bond,INR,2090.11,395430625.29,4.71
SEC0001967,ETF,INR,1691.45,492225589.0,6.42
SEC0001968,Government Bond,GBP,7499.39,85372704.38,14.95
SEC0001969,ETF,GBP,941.48,180370272.61,7.94
SEC0001970,Money Market,EUR,6418.92,414726026.02,4.85
SEC0001971,Money Market,USD,2379.36,109548126.05,11.92
SEC0001972,Corporate Bond,GBP,1325.05,192968544.61,12.68
SEC0001973,ETF,GBP,2406.41,82430807.05,11.74
SEC0001974,ETF,GBP,2773.81,428510470.96,5.82
SEC0001975,ETF,EUR,852.3,378437863.54,2.1
SEC0001976,ETF,EUR,3089.57,271990608.43,2.25
SEC0001977,Equity,INR,6444.52,79930139.19,7.16
SEC0001978,ETF,GBP,3315.91,448190292.31,14.93
SEC0001979,Government Bond,USD,7331.33,284727108.52,6.43
SEC0001980,Corporate Bond,USD,4086.79,448269350.08,1.35
SEC0001981,Government Bond,INR,7119.06,55831265.21,12.14
SEC0001982,Corporate Bond,USD,6287.07,75262308.66,10.29
SEC0001983,ETF,INR,5575.31,431922800.43,14.19
SEC0001984,ETF,GBP,1349.26,432109580.47,14.4
SEC0001985,ETF,INR,2662.12,354803174.53,8.33
SEC0001986,Equity,GBP,7687.75,93558476.37,12.83
SEC0001987,Equity,EUR,3915.87,181287107.44,0.47
SEC0001988,Corporate Bond,INR,3991.8,305513694.33,14.05
SEC0001989,Government Bond,INR,7639.25,96176571.18,1.97
SEC0001990,ETF,EUR,3702.7,381022436.74,4.85
SEC0001991,ETF,GBP,2756.42,371486242.09,4.18
SEC0001992,Government Bond,INR,1412.63,423649539.88,0.84
SEC0001993,Government Bond,USD,8626.59,242051336.21,3.77
SEC0001994,Equity,USD,8333.8,239076244.77,4.09
SEC0001995,Equity,EUR,6352.41,306097978.2,1.8
SEC0001996,Corporate Bond,USD,6398.01,379107363.56,11.56
SEC0001997,Equity,EUR,1017.36,384995196.46,6.88
SEC0001998,Government Bond,INR,4159.91,424897592.49,0.96
SEC0001999,Equity,GBP,1964.51,17176279.09,3.38
SEC0002000,Equity,USD,448.77,329458656.82,9.82
SEC0002001,Corporate Bond,INR,2003.98,287487234.46,13.72
SEC0002002,Government Bond,GBP,613.31,56190466.44,11.56
SEC0002003,Equity,GBP,9295.52,23673613.05,8.48
SEC0002004,Equity,GBP,4233.68,410714012.42,12.92
SEC0002005,Money Market,GBP,493.81,132255830.15,10.33
SEC0002006,Government Bond,USD,2554.53,406165683.86,10.4
SEC0002007,Money Market,EUR,6971.78,469911846.34,13.73
SEC0002008,ETF,USD,3950.81,276335759.34,10.67
SEC0002009,Equity,USD,8556.64,72110508.24,10.7
SEC0002010,Corporate Bond,INR,9339.74,11405179.94,8.66
SEC0002011,Money Market,EUR,2119.24,427634495.41,12.86
SEC0002012,Equity,INR,5351.39,392799893.83,6.05
SEC0002013,Government Bond,USD,2751.43,393602922.24,6.7
SEC0002014,Corporate Bond,INR,1664.42,155233521.79,12.91
SEC0002015,ETF,USD,7424.07,35132532.72,4.67
SEC0002016,Government Bond,USD,2759.75,495163221.66,5.83
SEC0002017,Equity,INR,2357.81,212871353.61,0.47
SEC0002018,Corporate Bond,GBP,3510.28,358010634.18,13.89
SEC0002019,Equity,INR,6643.83,70403614.61,1.47
SEC0002020,Corporate Bond,GBP,4451.84,495877306.63,1.48
SEC0002021,Government Bond,EUR,3102.69,251232436.84,4.17
SEC0002022,Corporate Bond,GBP,7040.34,10404990.61,12.61
SEC0002023,Equity,INR,4994.85,348882912.43,2.7
SEC0002024,Money Market,EUR,9559.51,97936604.79,3.95
SEC0002025,Corporate Bond,INR,8366.02,247298506.94,8.49
SEC0002026,ETF,USD,2132.98,290011384.16,10.72
SEC0002027,Money Market,EUR,9334.0,208081864.2,13.55
SEC0002028,Corporate Bond,USD,4888.97,22970842.13,12.48
SEC0002029,Corporate Bond,EUR,7871.26,407460561.25,3.14
SEC0002030,Money Market,EUR,1982.65,94132771.98,10.19
SEC0002031,ETF,INR,1559.24,384534679.89,3.48
SEC0002032,Equity,INR,6827.34,231717130.49,2.41
SEC0002033,Equity,USD,257.08,379823246.53,10.9
SEC0002034,Money Market,USD,5602.6,324626678.1,4.73
SEC0002035,Equity,EUR,177.04,379449786.06,0.7
SEC0002036,Government Bond,USD,1956.68,291504537.26,1.67
SEC0002037,Government Bond,EUR,8710.61,291345980.41,10.77
SEC0002038,ETF,INR,6062.39,136545538.64,8.87
SEC0002039,Equity,USD,6776.9,36531401.68,2.11
SEC0002040,Equity,INR,2287.88,294259444.19,7.29
SEC0002041,Corporate Bond,EUR,9030.64,26239476.33,7.24
SEC0002042,Government Bond,USD,6023.62,474000028.41,9.71
SEC0002043,Corporate Bond,USD,7594.16,90154619.3,14.92
SEC0002044,Government Bond,EUR,2061.37,442852467.69,12.76
SEC0002045,Equity,INR,9292.51,189243573.67,13.66
SEC0002046,ETF,EUR,1903.48,265996295.49,4.7
SEC0002047,Government Bond,INR,482.48,378573108.23,1.67
SEC0002048,Corporate Bond,INR,2179.21,242348347.27,3.28
SEC0002049,Equity,GBP,7333.51,11022076.85,13.31
SEC0002050,ETF,EUR,2741.21,162022899.52,12.74
SEC0002051,ETF,INR,1162.13,322181793.42,12.01
SEC0002052,Government Bond,GBP,6542.2,64887943.36,4.25
SEC0002053,ETF,EUR,4339.25,192431545.67,5.86
SEC0002054,Government Bond,INR,8942.21,464779278.61,14.11
SEC0002055,Government Bond,EUR,2038.85,330394675.59,10.39
SEC0002056,ETF,USD,8658.33,376642866.94,10.51
SEC0002057,Money Market,GBP,3422.43,473032095.63,14.11
SEC0002058,Equity,INR,3548.37,499678330.81,15.0
SEC0002059,Equity,USD,1306.7,54535583.38,7.24
SEC0002060,ETF,EUR,8758.23,430966320.49,14.56
SEC0002061,Equity,GBP,9288.76,477793700.8,14.6
SEC0002062,Equity,EUR,3008.0,485179293.37,4.34
SEC0002063,ETF,EUR,5453.91,293307990.73,7.77
SEC0002064,ETF,GBP,5592.09,66007059.13,14.55
SEC0002065,ETF,GBP,5458.91,325153472.79,9.15
SEC0002066,Equity,USD,539.55,7817872.11,14.4
SEC0002067,ETF,USD,1364.55,376268565.89,11.14
SEC0002068,Corporate Bond,EUR,5398.74,15040369.73,0.2
SEC0002069,ETF,GBP,372.45,361899122.24,11.75
SEC0002070,ETF,EUR,5490.16,57041648.02,8.72
SEC0002071,Government Bond,USD,1248.34,477884595.37,0.74
SEC0002072,Corporate Bond,INR,2362.06,174675768.55,9.71
SEC0002073,Corporate Bond,INR,1861.96,227647070.39,8.37
SEC0002074,ETF,INR,9683.27,48301314.24,8.73
SEC0002075,Money Market,EUR,9444.29,292508027.33,9.44
SEC0002076,Corporate Bond,USD,8675.32,493289349.74,1.88
SEC0002077,Corporate Bond,USD,3657.15,363025514.96,13.9
SEC0002078,Corporate Bond,USD,1195.16,205234479.28,14.58
SEC0002079,Money Market,GBP,8239.67,98778942.52,5.73
SEC0002080,ETF,INR,6412.58,289946584.99,9.09
SEC0002081,Money Market,INR,9460.02,410303659.73,8.35
SEC0002082,ETF,EUR,9189.07,88679086.96,2.47
SEC0002083,ETF,GBP,4152.64,442866386.12,6.42
SEC0002084,Equity,USD,1629.24,174337820.65,1.57
SEC0002085,Money Market,USD,7943.18,58564621.95,5.18
SEC0002086,Equity,EUR,8056.96,33397834.45,7.43
SEC0002087,Corporate Bond,EUR,2459.8,383573342.0,2.38
SEC0002088,Corporate Bond,GBP,1562.31,389264585.05,10.37
SEC0002089,Equity,GBP,1548.96,468805247.28,10.7
SEC0002090,Money Market,GBP,1441.08,368042913.01,3.48
SEC0002091,Corporate Bond,GBP,2564.08,218549156.68,7.73
SEC0002092,Government Bond,GBP,8016.01,312122765.59,0.12
SEC0002093,Equity,EUR,1473.35,113220455.83,0.47
SEC0002094,Money Market,EUR,1114.39,275920681.12,10.26
SEC0002095,ETF,INR,8786.47,30090411.1,4.65
SEC0002096,Corporate Bond,INR,8608.76,426024933.41,9.56
SEC0002097,Government Bond,EUR,7157.53,371727512.4,8.71
SEC0002098,Corporate Bond,EUR,872.5,155379680.1,5.96
SEC0002099,Corporate Bond,GBP,1134.44,184693800.54,1.12
SEC0002100,Government Bond,USD,5940.8,88752814.37,6.17
SEC0002101,Corporate Bond,INR,8665.06,333733754.94,10.42
SEC0002102,Equity,GBP,7629.71,246393131.16,13.46
SEC0002103,ETF,EUR,9017.01,421864163.16,14.27
SEC0002104,Equity,USD,2327.61,399111416.62,14.95
SEC0002105,Government Bond,USD,620.03,45580695.93,7.7
SEC0002106,Equity,USD,3785.72,38420770.21,7.31
SEC0002107,Corporate Bond,USD,7565.83,39347027.53,11.28
SEC0002108,Government Bond,GBP,4798.19,38640142.87,2.46
SEC0002109,Corporate Bond,USD,9338.97,461749780.58,8.72
SEC0002110,Money Market,USD,7958.61,168962420.56,12.57
SEC0002111,Money Market,GBP,149.18,380915435.23,2.46
SEC0002112,Corporate Bond,INR,7387.65,113614515.22,2.73
SEC0002113,Government Bond,GBP,3961.14,255778432.78,14.89
SEC0002114,Equity,GBP,3146.37,432800165.58,2.98
SEC0002115,Government Bond,INR,8603.3,180829248.21,13.44
SEC0002116,ETF,INR,9240.47,284532618.21,11.87
SEC0002117,Money Market,GBP,5856.81,478249571.28,6.2
SEC0002118,Government Bond,INR,1381.21,457597020.8,2.21
SEC0002119,Corporate Bond,EUR,9058.36,62934982.81,5.67
SEC0002120,ETF,EUR,7661.97,196995660.89,14.04
SEC0002121,Equity,USD,7625.95,352856171.88,13.2
SEC0002122,Corporate Bond,EUR,8590.79,460305167.36,5.86
SEC0002123,Money Market,EUR,7268.5,416440641.32,0.82
SEC0002124,ETF,GBP,2822.2,422446156.0,11.43
SEC0002125,Corporate Bond,GBP,9791.74,175997224.23,3.72
SEC0002126,Corporate Bond,USD,277.8,107926364.83,1.63
SEC0002127,Money Market,INR,8267.55,494423359.12,5.82
SEC0002128,ETF,INR,6509.36,109594516.48,12.87
SEC0002129,Equity,EUR,8049.03,146033810.95,11.78
SEC0002130,Equity,INR,4144.68,499236279.29,10.3
SEC0002131,Government Bond,INR,3577.54,218093401.43,4.42
SEC0002132,ETF,USD,2606.55,150265418.73,0.06
SEC0002133,Corporate Bond,GBP,1290.93,436149634.52,11.38
SEC0002134,ETF,INR,6151.84,43910385.28,1.58
SEC0002135,ETF,GBP,2184.63,245683994.48,5.99
SEC0002136,Equity,GBP,8321.76,143378407.01,9.29
SEC0002137,ETF,GBP,7911.43,247009644.51,9.8
SEC0002138,Equity,EUR,3813.86,362535341.5,2.43
SEC0002139,Government Bond,USD,6770.7,134383428.19,4.61
SEC0002140,Money Market,GBP,2213.61,209772089.72,5.6
SEC0002141,Money Market,USD,8964.16,390820701.15,12.33
SEC0002142,ETF,USD,7560.06,429075558.45,14.05
SEC0002143,Equity,GBP,2241.23,414515194.17,9.66
SEC0002144,Government Bond,INR,316.82,71063410.02,12.65
SEC0002145,Equity,USD,5418.05,467694337.46,14.35
SEC0002146,Corporate Bond,INR,3977.11,183364181.65,10.99
SEC0002147,ETF,INR,1466.22,218341021.86,8.43
SEC0002148,ETF,EUR,9888.51,126383218.84,10.54
SEC0002149,ETF,USD,5356.24,459177347.58,6.38
SEC0002150,Corporate Bond,GBP,7821.4,150023592.14,12.32
SEC0002151,Equity,USD,3380.6,481770045.34,3.42
SEC0002152,Equity,USD,2257.01,283447155.91,12.67
SEC0002153,Equity,EUR,1328.23,43043326.72,7.97
SEC0002154,ETF,EUR,9037.15,410029135.61,2.84
SEC0002155,Corporate Bond,EUR,6403.65,227141058.81,11.3
SEC0002156,Government Bond,GBP,4560.77,456738361.61,2.23
SEC0002157,Money Market,INR,2170.54,178600520.41,2.66
SEC0002158,Corporate Bond,INR,1435.67,131492740.46,4.73
SEC0002159,Government Bond,USD,4707.98,354649828.09,10.0
SEC0002160,Government Bond,INR,94.38,291655985.6,10.57
SEC0002161,Corporate Bond,INR,5936.07,401981469.15,11.34
SEC0002162,Money Market,GBP,9171.23,419583670.35,10.53
SEC0002163,Government Bond,GBP,1088.56,122216194.64,0.33
SEC0002164,Money Market,INR,809.59,486743125.27,14.72
SEC0002165,Equity,GBP,1665.19,254649381.12,2.6
SEC0002166,Corporate Bond,EUR,1877.94,40832230.26,4.89
SEC0002167,Government Bond,USD,3983.49,17051407.96,11.36
SEC0002168,Government Bond,GBP,4235.96,127355621.7,10.37
SEC0002169,Government Bond,USD,1635.13,324319336.46,10.77
SEC0002170,Money Market,EUR,4950.92,461361673.34,7.22
SEC0002171,Money Market,EUR,3713.47,449410103.53,5.99
SEC0002172,Corporate Bond,USD,9597.68,297191567.72,0.13
SEC0002173,ETF,GBP,1156.33,337708569.92,2.55
SEC0002174,Money Market,GBP,8774.59,242237051.31,8.02
SEC0002175,Corporate Bond,INR,6086.13,112959038.63,10.79
SEC0002176,Money Market,USD,6356.83,199320010.63,4.3
SEC0002177,ETF,INR,7011.26,77712225.4,6.08
SEC0002178,ETF,USD,4860.47,383946163.06,3.56
SEC0002179,Government Bond,INR,1977.82,441512239.43,8.19
SEC0002180,Money Market,INR,8191.19,157767807.0,6.53
SEC0002181,Corporate Bond,USD,5868.96,247922042.12,10.26
SEC0002182,ETF,EUR,8151.82,223621186.63,3.61
SEC0002183,Money Market,EUR,3881.93,213183077.56,7.56
SEC0002184,Money Market,EUR,3112.25,191206243.4,12.78
SEC0002185,ETF,GBP,6405.84,60183175.6,5.89
SEC0002186,ETF,GBP,465.35,162934113.05,14.82
SEC0002187,Corporate Bond,USD,9567.67,420128387.03,10.8
SEC0002188,Corporate Bond,GBP,5055.99,310291565.45,10.91
SEC0002189,ETF,USD,8658.59,297204675.9,0.14
SEC0002190,Government Bond,GBP,1632.72,436540550.05,10.22
SEC0002191,Corporate Bond,EUR,9113.24,441872336.59,6.43
SEC0002192,Corporate Bond,INR,4638.95,451537100.87,14.39
SEC0002193,ETF,INR,9634.09,103457656.36,4.58
SEC0002194,Money Market,INR,8947.46,110480251.44,1.21
SEC0002195,ETF,USD,9692.48,173954276.17,14.95
SEC0002196,Corporate Bond,USD,5777.54,109520409.97,1.9
SEC0002197,Equity,INR,8409.3,308721133.35,1.43
SEC0002198,Government Bond,EUR,1593.62,289084636.2,4.45
SEC0002199,Equity,INR,8752.83,368191994.97,3.97
SEC0002200,Equity,EUR,4596.03,116309717.36,12.63
SEC0002201,ETF,INR,4493.42,36122559.02,13.26
SEC0002202,Government Bond,GBP,9787.41,307258794.17,3.02
SEC0002203,Equity,GBP,4578.25,165728057.41,5.62
SEC0002204,Corporate Bond,GBP,7250.41,155913627.46,5.39
SEC0002205,Money Market,USD,2064.12,455244481.85,13.36
SEC0002206,Money Market,EUR,1602.43,186618346.25,14.95
SEC0002207,Corporate Bond,GBP,8376.91,344412468.47,4.32
SEC0002208,Government Bond,INR,3804.74,277306086.54,3.85
SEC0002209,Corporate Bond,INR,3034.61,349055029.97,11.74
SEC0002210,ETF,EUR,5362.43,167790562.88,8.94
SEC0002211,Equity,USD,7840.1,206577761.59,1.58
SEC0002212,Equity,GBP,1033.39,203854946.01,9.2
SEC0002213,Money Market,INR,3728.93,73198612.89,4.9
SEC0002214,Government Bond,GBP,6298.02,24589491.73,6.7
SEC0002215,Government Bond,GBP,7031.53,307888173.89,4.99
SEC0002216,Government Bond,INR,5084.54,249315177.44,5.99
SEC0002217,Government Bond,EUR,2460.41,438532933.79,13.62
SEC0002218,Government Bond,EUR,319.97,427701641.34,11.37
SEC0002219,Corporate Bond,GBP,2703.84,28587114.1,13.78
SEC0002220,ETF,EUR,6305.4,265170350.99,14.42
SEC0002221,Equity,INR,6074.23,121292923.07,1.17
SEC0002222,Equity,EUR,8453.13,335208948.42,0.68
SEC0002223,Equity,USD,5363.12,86209883.02,14.84
SEC0002224,Money Market,INR,6630.2,369514031.68,6.17
SEC0002225,ETF,EUR,4172.87,251164849.8,4.41
SEC0002226,Corporate Bond,INR,829.32,6459440.84,13.11
SEC0002227,Money Market,INR,8519.45,81631389.69,12.38
SEC0002228,Equity,INR,4897.41,250105085.8,8.36
SEC0002229,Money Market,USD,3947.13,123109579.73,7.31
SEC0002230,Corporate Bond,EUR,7667.49,305083472.12,11.76
SEC0002231,Equity,EUR,2721.96,449644643.32,4.34
SEC0002232,Corporate Bond,USD,8780.47,69633820.88,4.48
SEC0002233,Money Market,INR,5210.2,362580206.64,0.08
SEC0002234,Government Bond,USD,1586.92,181067754.04,10.94
SEC0002235,Government Bond,GBP,8181.37,240829983.44,0.33
SEC0002236,Equity,INR,1985.97,235889344.44,12.32
SEC0002237,Money Market,GBP,4554.83,266432336.95,6.79
SEC0002238,Corporate Bond,INR,3520.9,442629344.07,14.08
SEC0002239,Government Bond,EUR,2161.57,2120834.12,2.7
SEC0002240,Corporate Bond,EUR,6295.51,483934697.28,2.34
SEC0002241,Equity,USD,6140.09,47240845.06,1.83
SEC0002242,ETF,EUR,1582.19,148392316.61,2.49
SEC0002243,Equity,USD,4989.61,377211401.03,12.34
SEC0002244,Corporate Bond,USD,6304.34,387828099.08,12.73
SEC0002245,ETF,EUR,5100.96,36723715.88,7.99
SEC0002246,Corporate Bond,EUR,3297.54,57322404.79,7.71
SEC0002247,Equity,EUR,2150.68,120834204.83,7.46
SEC0002248,Money Market,INR,6207.37,352565571.81,10.28
SEC0002249,Money Market,INR,9305.03,424827531.28,6.26
SEC0002250,ETF,GBP,5800.5,416887321.48,8.41
SEC0002251,Corporate Bond,GBP,7776.47,437981430.51,8.79
SEC0002252,Government Bond,GBP,9297.68,461168313.38,7.78
SEC0002253,Money Market,GBP,9933.78,400851516.05,4.83
SEC0002254,Money Market,USD,8728.45,17030088.66,8.4
SEC0002255,Corporate Bond,INR,2322.53,485565434.57,12.05
SEC0002256,Government Bond,EUR,3760.53,365293112.68,3.22
SEC0002257,ETF,EUR,1337.44,11642055.99,1.26
SEC0002258,ETF,EUR,1067.18,76383767.02,4.66
SEC0002259,Government Bond,GBP,1825.32,390532901.48,13.81
SEC0002260,Equity,USD,8760.92,269102334.28,12.96
SEC0002261,Equity,GBP,3565.56,190918904.86,4.25
SEC0002262,Government Bond,EUR,5329.4,331352682.61,2.59
SEC0002263,Money Market,EUR,8370.23,431646334.95,7.18
SEC0002264,ETF,EUR,1162.26,167864424.38,5.55
SEC0002265,Government Bond,USD,4847.94,351322249.83,11.16
SEC0002266,Equity,INR,1155.42,235518517.28,13.22
SEC0002267,Equity,USD,9775.03,2068731.26,12.83
