customer_id,segment,country,risk_band,age
CUST000729,Retail,India,High,72
CUST000730,SME,India,Medium,24
CUST000731,Corporate,India,Very High,48
CUST000732,Corporate,USA,Very High,62
CUST000733,Corporate,UAE,Medium,32
CUST000734,Corporate,Singapore,High,53
CUST000735,Retail,India,Low,38
CUST000736,Retail,India,High,76
CUST000737,Private Banking,UAE,High,67
CUST000738,SME,UAE,Very High,72
CUST000739,Retail,UK,Very High,33
CUST000740,Corporate,UK,Low,26
CUST000741,Retail,UAE,Very High,39
CUST000742,Retail,Singapore,Medium,55
CUST000743,Corporate,USA,Very High,50
CUST000744,Retail,UK,High,34
CUST000745,SME,UAE,Low,66
CUST000746,Private Banking,Singapore,Medium,64
CUST000747,Private Banking,India,Medium,36
CUST000748,Corporate,UAE,High,67
CUST000749,Corporate,UAE,Very High,47
CUST000750,SME,India,High,22
CUST000751,Private Banking,India,Low,47
CUST000752,SME,India,Very High,25
CUST000753,Corporate,UAE,High,66
CUST000754,Private Banking,USA,Medium,48
CUST000755,Retail,Singapore,Low,49
CUST000756,Corporate,UK,Medium,51
CUST000757,Retail,Singapore,Very High,36
CUST000758,Retail,UK,High,63
CUST000759,Private Banking,Singapore,Very High,21
CUST000760,SME,USA,Medium,39
CUST000761,Corporate,UAE,Very High,80
CUST000762,SME,UAE,Medium,53
CUST000763,Corporate,India,Very High,44
CUST000764,Private Banking,UK,Medium,18
CUST000765,Private Banking,UAE,Medium,27
CUST000766,Private Banking,India,Medium,78
CUST000767,Corporate,Singapore,Very High,48
CUST000768,Private Banking,Singapore,High,56
CUST000769,SME,Singapore,Very High,64
CUST000770,Private Banking,USA,Low,44
CUST000771,Retail,UK,Very High,55
CUST000772,SME,Singapore,Low,62
CUST000773,Corporate,UK,Medium,34
CUST000774,Retail,UK,Low,61
CUST000775,SME,UAE,Medium,54
CUST000776,Private Banking,India,High,56
CUST000777,Private Banking,UAE,High,67
CUST000778,Retail,UK,Medium,61
CUST000779,Corporate,UAE,Very High,21
CUST000780,Private Banking,USA,Very High,49
CUST000781,Corporate,UK,High,28
CUST000782,Private Banking,India,Low,33
CUST000783,Corporate,Singapore,Medium,48
CUST000784,SME,UAE,Medium,47
CUST000785,SME,Singapore,Low,63
CUST000786,SME,Singapore,Medium,48
CUST000787,Retail,India,Low,71
CUST000788,Private Banking,UK,Very High,45
CUST000789,Retail,UAE,Low,45
CUST000790,SME,India,High,28
CUST000791,Corporate,India,High,35
CUST000792,Private Banking,USA,Medium,20
CUST000793,Corporate,Singapore,Low,71
CUST000794,Private Banking,USA,Low,31
CUST000795,SME,Singapore,Low,75
CUST000796,SME,UAE,Low,24
CUST000797,Corporate,Singapore,Very High,35
CUST000798,Private Banking,India,Low,45
CUST000799,Retail,India,Very High,47
CUST000800,Retail,Singapore,Low,43
CUST000801,SME,UAE,Low,74
CUST000802,Corporate,India,Low,36
CUST000803,SME,Singapore,Medium,44
CUST000804,Private Banking,Singapore,High,76
CUST000805,Corporate,UAE,Medium,72
CUST000806,Retail,UAE,Medium,54
CUST000807,Corporate,UAE,Very High,80
CUST000808,SME,USA,Low,52
CUST000809,SME,USA,Low,65
CUST000810,Private Banking,UK,High,21
CUST000811,SME,UK,High,24
CUST000812,SME,USA,Medium,26
CUST000813,Private Banking,Singapore,Very High,29
CUST000814,Retail,Singapore,Low,70
CUST000815,Private Banking,Singapore,High,59
CUST000816,Retail,UK,Very High,21
CUST000817,SME,UAE,Very High,46
CUST000818,Private Banking,UK,Medium,47
CUST000819,SME,USA,High,40
CUST000820,SME,USA,Very High,34
CUST000821,Corporate,India,Very High,64
CUST000822,Retail,USA,Very High,37
CUST000823,Retail,UAE,Very High,41
CUST000824,Private Banking,India,Medium,20
CUST000825,Retail,India,Medium,56
CUST000826,Retail,Singapore,Medium,67
CUST000827,Retail,UK,High,74
CUST000828,SME,USA,Low,35
CUST000829,Corporate,USA,Low,55
CUST000830,SME,Singapore,Medium,40
CUST000831,SME,Singapore,Medium,29
CUST000832,Retail,Singapore,Medium,40
CUST000833,Retail,India,Medium,69
CUST000834,Corporate,UK,High,72
CUST000835,Retail,India,Medium,39
CUST000836,Corporate,UK,Low,32
CUST000837,Private Banking,USA,High,62
CUST000838,SME,USA,Medium,66
CUST000839,SME,Singapore,Medium,36
CUST000840,SME,UAE,Medium,55
CUST000841,Private Banking,Singapore,Low,69
CUST000842,Retail,UK,Medium,25
CUST000843,SME,UK,High,23
CUST000844,SME,USA,Low,46
CUST000845,Corporate,USA,Very High,38
CUST000846,SME,India,Low,27
CUST000847,SME,UAE,Very High,30
CUST000848,Retail,UAE,Very High,37
CUST000849,Corporate,UK,Medium,22
CUST000850,Retail,UAE,Medium,56
CUST000851,Corporate,India,Medium,75
CUST000852,Private Banking,UK,Low,55
CUST000853,SME,Singapore,Very High,46
CUST000854,Retail,Singapore,Low,48
CUST000855,Corporate,Singapore,Very High,26
CUST000856,Private Banking,UK,Very High,38
CUST000857,SME,USA,Very High,34
CUST000858,Private Banking,India,Medium,62
CUST000859,Retail,USA,Very High,25
CUST000860,Private Banking,Singapore,Low,18
CUST000861,SME,USA,High,38
CUST000862,SME,UK,Low,30
CUST000863,SME,India,Low,40
CUST000864,SME,UK,High,18
CUST000865,Corporate,India,High,31
CUST000866,SME,India,Low,37
CUST000867,SME,India,Very High,49
CUST000868,Private Banking,Singapore,High,47
CUST000869,SME,UK,High,73
CUST000870,SME,Singapore,Low,50
CUST000871,SME,UK,High,62
CUST000872,Retail,USA,Medium,65
CUST000873,Retail,UK,Very High,49
CUST000874,Retail,UAE,Very High,58
CUST000875,Private Banking,USA,Medium,79
CUST000876,SME,Singapore,Medium,55
CUST000877,Private Banking,UK,Low,40
CUST000878,Retail,Singapore,High,47
CUST000879,Corporate,UAE,High,21
CUST000880,Corporate,USA,High,65
CUST000881,SME,USA,Medium,80
CUST000882,Corporate,UAE,Very High,26
CUST000883,Private Banking,Singapore,Low,65
CUST000884,Corporate,UAE,Very High,26
CUST000885,SME,UK,High,77
CUST000886,SME,UK,High,23
CUST000887,Private Banking,Singapore,Medium,29
CUST000888,SME,UK,Low,66
CUST000889,Retail,USA,Medium,40
CUST000890,Private Banking,Singapore,High,46
CUST000891,SME,USA,Very High,30
CUST000892,Corporate,Singapore,Low,23
CUST000893,SME,Singapore,Medium,77
CUST000894,Corporate,India,High,54
CUST000895,SME,USA,Low,68
CUST000896,Retail,USA,Very High,43
CUST000897,SME,UAE,Low,26
CUST000898,Private Banking,UAE,Low,34
CUST000899,Corporate,India,High,45
CUST000900,SME,Singapore,Low,48
CUST000901,Corporate,India,Low,63
CUST000902,SME,USA,Low,21
CUST000903,Retail,USA,Medium,33
CUST000904,Corporate,Singapore,Medium,26
CUST000905,SME,UK,Very High,23
CUST000906,Retail,USA,Medium,42
CUST000907,Retail,India,Very High,79
CUST000908,Retail,USA,Medium,47
CUST000909,Private Banking,India,High,43
CUST000910,Corporate,UAE,Low,77
CUST000911,Private Banking,India,Very High,80
CUST000912,Private Banking,Singapore,Very High,36
CUST000913,SME,USA,High,18
CUST000914,Retail,USA,High,32
CUST000915,Private Banking,Singapore,Medium,35
CUST000916,Private Banking,India,Very High,70
CUST000917,Private Banking,Singapore,Medium,61
CUST000918,Retail,Singapore,Medium,68
CUST000919,Private Banking,India,Low,59
CUST000920,Corporate,UK,Low,79
CUST000921,Private Banking,UK,Medium,78
CUST000922,SME,India,Very High,40
CUST000923,Corporate,UK,Low,76
CUST000924,SME,UAE,Medium,47
CUST000925,Private Banking,UAE,High,48
CUST000926,Private Banking,India,Very High,72
CUST000927,SME,UK,High,29
CUST000928,Retail,UK,Very High,69
CUST000929,Retail,UAE,High,72
CUST000930,Corporate,India,Very High,19
CUST000931,Retail,UAE,Medium,29
CUST000932,Corporate,Singapore,Low,74
CUST000933,SME,UK,Medium,46
CUST000934,Corporate,UK,High,22
CUST000935,Private Banking,Singapore,Medium,35
CUST000936,Corporate,UAE,High,68
CUST000937,SME,USA,Very High,54
CUST000938,Corporate,UAE,Low,28
CUST000939,Corporate,UK,High,65
CUST000940,SME,UAE,Medium,44
CUST000941,Retail,UK,Very High,29
CUST000942,SME,USA,Very High,64
CUST000943,Corporate,India,Low,80
CUST000944,Retail,USA,High,32
CUST000945,Corporate,UK,Very High,65
CUST000946,Corporate,Singapore,Low,43
CUST000947,Corporate,Singapore,High,67
CUST000948,Retail,India,Medium,48
CUST000949,Retail,UK,Very High,21
CUST000950,Corporate,UAE,Very High,65
CUST000951,Retail,UK,Medium,47
CUST000952,Corporate,UK,Medium,47
CUST000953,Retail,UAE,Very High,23
CUST000954,Private Banking,UK,Very High,34
CUST000955,Private Banking,UAE,Medium,61
CUST000956,Private Banking,Singapore,Very High,53
CUST000957,Retail,UK,High,74
CUST000958,Retail,USA,High,70
CUST000959,Retail,India,Medium,46
CUST000960,Private Banking,Singapore,Low,18
CUST000961,Corporate,UK,Low,62
CUST000962,Private Banking,USA,Very High,19
CUST000963,Corporate,Singapore,High,44
CUST000964,Private Banking,India,High,75
CUST000965,Retail,Singapore,Medium,46
CUST000966,Corporate,UAE,Medium,31
CUST000967,Retail,UAE,Very High,59
CUST000968,Private Banking,Singapore,Low,70
CUST000969,Private Banking,UAE,Low,53
CUST000970,SME,Singapore,Medium,44
CUST000971,Private Banking,UAE,High,67
CUST000972,Retail,USA,Low,67
CUST000973,Private Banking,USA,Very High,39
CUST000974,SME,USA,High,61
CUST000975,Retail,UAE,Very High,66
CUST000976,SME,USA,Very High,31
CUST000977,Corporate,Singapore,Very High,43
CUST000978,Retail,UK,High,72
CUST000979,Retail,UK,Medium,26
CUST000980,Retail,UAE,Low,34
CUST000981,Private Banking,India,Very High,61
CUST000982,Private Banking,India,Very High,43
CUST000983,SME,Singapore,Low,66
CUST000984,Retail,UAE,Medium,54
CUST000985,Retail,UAE,Medium,78
CUST000986,SME,USA,Low,61
CUST000987,SME,UAE,Low,53
CUST000988,SME,UAE,High,79
CUST000989,SME,Singapore,Very High,23
CUST000990,Private Banking,India,Very High,70
CUST000991,Corporate,USA,High,28
CUST000992,Private Banking,USA,High,28
CUST000993,Retail,Singapore,Medium,80
CUST000994,Retail,Singapore,High,37
CUST000995,Retail,India,High,40
CUST000996,Private Banking,UAE,Low,42
CUST000997,SME,India,High,70
CUST000998,Private Banking,Singapore,Low,41
CUST000999,Corporate,USA,Medium,79
CUST001000,Corporate,Singapore,High,60
CUST001001,SME,India,Medium,68
CUST001002,Retail,UAE,Low,44
CUST001003,Private Banking,USA,Low,42
CUST001004,Private Banking,UK,Medium,61
CUST001005,Retail,UK,Low,24
CUST001006,Private Banking,UK,Medium,75
CUST001007,Retail,UK,Low,30
CUST001008,Private Banking,India,Low,48
CUST001009,Retail,USA,Medium,44
CUST001010,Corporate,India,Very High,74
CUST001011,Retail,Singapore,Low,50
CUST001012,Retail,USA,Low,47
CUST001013,SME,UAE,Medium,51
CUST001014,SME,USA,Very High,53
CUST001015,SME,UK,High,71
CUST001016,Corporate,India,Low,47
CUST001017,SME,USA,High,78
CUST001018,SME,UAE,High,23
CUST001019,Retail,UAE,Low,45
CUST001020,Retail,USA,Very High,72
CUST001021,Retail,Singapore,Very High,43
CUST001022,Private Banking,Singapore,Low,53
CUST001023,Retail,USA,Medium,71
CUST001024,Retail,Singapore,Low,47
CUST001025,Retail,Singapore,Very High,30
CUST001026,Corporate,UK,High,31
CUST001027,Corporate,USA,Very High,58
CUST001028,SME,UK,High,51
CUST001029,Private Banking,India,Low,29
CUST001030,Retail,UK,Medium,37
CUST001031,SME,UK,Medium,44
CUST001032,Retail,USA,Low,78
CUST001033,SME,Singapore,Very High,41
CUST001034,SME,India,Medium,53
CUST001035,Corporate,USA,Very High,43
CUST001036,Retail,Singapore,Very High,59
CUST001037,Private Banking,India,Medium,76
CUST001038,Corporate,Singapore,Very High,38
CUST001039,SME,UK,Low,40
CUST001040,Corporate,Singapore,Very High,34
CUST001041,Retail,USA,Very High,68
CUST001042,Corporate,UK,Low,80
CUST001043,SME,UAE,High,71
CUST001044,SME,India,High,73
CUST001045,Private Banking,UAE,Medium,51
CUST001046,Corporate,UK,Very High,44
CUST001047,SME,Singapore,Medium,32
CUST001048,Private Banking,India,Very High,43
CUST001049,Private Banking,USA,Very High,36
CUST001050,Retail,Singapore,High,55
CUST001051,Corporate,USA,Very High,79
CUST001052,SME,Singapore,Low,78
CUST001053,Corporate,Singapore,Very High,29
CUST001054,SME,UAE,Medium,18
CUST001055,Private Banking,UAE,Very High,22
CUST001056,Private Banking,USA,Very High,29
CUST001057,SME,UK,Very High,57
CUST001058,SME,USA,Medium,31
CUST001059,Corporate,USA,Very High,73
CUST001060,Private Banking,USA,Very High,63
CUST001061,Private Banking,UAE,Medium,41
CUST001062,Private Banking,India,High,25
CUST001063,SME,UK,Medium,21
CUST001064,Corporate,USA,Medium,24
CUST001065,Corporate,Singapore,Medium,80
CUST001066,Retail,Singapore,Medium,43
CUST001067,Retail,India,Low,75
CUST001068,Retail,UK,High,21
CUST001069,Private Banking,UAE,Medium,71
CUST001070,Retail,UK,Medium,72
CUST001071,Retail,UK,Low,31
CUST001072,Corporate,India,Low,31
CUST001073,Private Banking,UK,Medium,75
CUST001074,Private Banking,Singapore,Low,55
CUST001075,Private Banking,UK,Very High,37
CUST001076,SME,Singapore,High,76
CUST001077,Retail,UK,Medium,21
CUST001078,SME,Singapore,High,71
CUST001079,SME,India,Very High,45
CUST001080,Private Banking,USA,Low,57
CUST001081,Corporate,USA,Very High,26
CUST001082,Retail,UK,Very High,52
CUST001083,SME,India,Low,48
CUST001084,Corporate,Singapore,Low,46
CUST001085,Private Banking,UAE,Low,77
CUST001086,Private Banking,USA,High,80
CUST001087,Private Banking,Singapore,High,72
CUST001088,Retail,UK,Medium,68
CUST001089,Corporate,UAE,High,25
CUST001090,SME,UK,Medium,79
CUST001091,Retail,Singapore,Very High,60
CUST001092,Corporate,UAE,Low,18
CUST001093,Retail,UAE,Very High,49
CUST001094,SME,Singapore,Low,49
CUST001095,Corporate,India,Medium,44
CUST001096,Retail,USA,Medium,79
CUST001097,Retail,Singapore,High,71
CUST001098,Retail,USA,Medium,51
CUST001099,Private Banking,Singapore,Medium,47
CUST001100,Retail,Singapore,High,64
CUST001101,SME,UK,High,35
CUST001102,Private Banking,UK,Low,67
CUST001103,Corporate,UAE,Very High,19
CUST001104,Private Banking,USA,Very High,73
CUST001105,SME,Singapore,High,22
CUST001106,Retail,UAE,Very High,38
CUST001107,Retail,USA,Low,68
CUST001108,Private Banking,India,High,23
CUST001109,Private Banking,Singapore,Medium,73
CUST001110,Corporate,India,High,40
CUST001111,Private Banking,Singapore,High,20
CUST001112,Retail,USA,High,50
CUST001113,Retail,UK,High,52
CUST001114,Retail,India,High,75
CUST001115,Private Banking,UK,High,63
CUST001116,Private Banking,UK,Medium,56
CUST001117,Retail,UAE,Low,59
CUST001118,Private Banking,UAE,Low,21
CUST001119,Corporate,India,Medium,75
CUST001120,Retail,UK,High,75
CUST001121,Corporate,India,High,19
CUST001122,SME,USA,Medium,29
CUST001123,Retail,USA,Low,61
CUST001124,SME,USA,Very High,43
CUST001125,SME,India,Medium,50
CUST001126,Corporate,USA,Very High,61
CUST001127,Corporate,India,Very High,52
CUST001128,Retail,Singapore,Very High,38
CUST001129,SME,USA,High,23
CUST001130,Private Banking,UK,Very High,63
CUST001131,SME,Singapore,Medium,39
CUST001132,Private Banking,Singapore,Medium,21
CUST001133,SME,USA,Very High,37
CUST001134,Corporate,India,Low,66
CUST001135,Private Banking,UAE,Low,50
CUST001136,Private Banking,India,Medium,20
CUST001137,Retail,USA,Low,52
CUST001138,Corporate,Singapore,Low,23
CUST001139,SME,Singapore,Very High,42
CUST001140,Retail,India,High,52
CUST001141,Corporate,USA,High,53
CUST001142,Retail,UK,Medium,69
CUST001143,Private Banking,Singapore,Medium,60
CUST001144,Retail,India,Very High,20
CUST001145,Corporate,UAE,Medium,27
CUST001146,Retail,UK,Medium,56
CUST001147,Private Banking,India,Very High,48
CUST001148,Corporate,UK,High,36
CUST001149,Private Banking,India,Medium,76
CUST001150,SME,India,Very High,66
CUST001151,Retail,UK,Very High,65
CUST001152,Retail,USA,High,64
CUST001153,SME,USA,High,44
CUST001154,Private Banking,UAE,Very High,26
CUST001155,Private Banking,Singapore,Medium,38
CUST001156,Private Banking,India,High,32
CUST001157,Retail,Singapore,Very High,22
CUST001158,Corporate,India,Medium,41
CUST001159,Private Banking,USA,Very High,18
CUST001160,SME,UAE,Very High,21
CUST001161,Corporate,India,Very High,33
CUST001162,Retail,UAE,Very High,33
CUST001163,Private Banking,India,High,20
CUST001164,SME,USA,Low,59
CUST001165,Private Banking,UK,Low,57
CUST001166,Retail,India,Medium,55
CUST001167,Retail,USA,Low,28
CUST001168,Retail,Singapore,Low,27
CUST001169,Corporate,Singapore,Low,56
CUST001170,Corporate,UK,Medium,62
CUST001171,SME,UAE,High,54
CUST001172,Private Banking,USA,High,32
CUST001173,Retail,USA,Medium,80
CUST001174,Private Banking,India,Low,57
CUST001175,Private Banking,India,Medium,73
CUST001176,Private Banking,UK,Very High,77
CUST001177,Corporate,UK,High,69
CUST001178,Corporate,USA,Medium,20
CUST001179,Corporate,UK,High,62
CUST001180,Corporate,UK,Medium,50
CUST001181,Retail,India,Low,58
CUST001182,Retail,USA,Very High,40
CUST001183,Corporate,USA,Medium,36
CUST001184,Corporate,UK,Very High,80
CUST001185,Private Banking,Singapore,Medium,56
CUST001186,Corporate,Singapore,Low,49
CUST001187,Private Banking,India,High,62
CUST001188,Private Banking,UAE,Low,33
CUST001189,Private Banking,India,Very High,71
CUST001190,SME,UK,Very High,19
CUST001191,Private Banking,India,High,46
CUST001192,SME,UAE,Very High,19
CUST001193,SME,Singapore,High,69
CUST001194,Retail,UK,High,19
CUST001195,Retail,UK,Medium,61
CUST001196,Retail,India,Very High,32
CUST001197,Retail,UAE,Very High,69
CUST001198,Retail,UK,Very High,21
CUST001199,Corporate,USA,Very High,54
CUST001200,Retail,UK,Medium,29
CUST001201,Corporate,UK,Low,31
CUST001202,SME,USA,High,37
CUST001203,Private Banking,USA,High,21
CUST001204,Private Banking,UK,High,31
CUST001205,Retail,UK,Very High,55
CUST001206,Retail,UK,Very High,25
CUST001207,Retail,USA,Very High,45
CUST001208,Corporate,UAE,Medium,45
CUST001209,Corporate,UAE,Low,53
CUST001210,SME,Singapore,High,63
CUST001211,Private Banking,UK,Very High,43
CUST001212,Retail,UK,Very High,21
CUST001213,SME,Singapore,Very High,72
CUST001214,Private Banking,India,High,33
CUST001215,Retail,India,Medium,28
CUST001216,Retail,USA,High,45
CUST001217,Private Banking,Singapore,Medium,30
CUST001218,SME,USA,Very High,31
CUST001219,SME,Singapore,Very High,36
CUST001220,Corporate,India,Medium,73
CUST001221,SME,UK,Medium,66
CUST001222,SME,UAE,Very High,42
CUST001223,SME,UK,Medium,46
CUST001224,Private Banking,Singapore,Medium,32
CUST001225,Corporate,Singapore,Low,26
CUST001226,SME,Singapore,Low,54
CUST001227,Retail,UK,Low,22
CUST001228,Private Banking,USA,Medium,32
CUST001229,SME,USA,High,36
CUST001230,SME,Singapore,High,49
CUST001231,Retail,USA,Medium,74
CUST001232,Retail,UAE,High,70
CUST001233,Corporate,India,High,71
CUST001234,Corporate,UK,Medium,75
CUST001235,Private Banking,India,Very High,38
CUST001236,Private Banking,USA,Low,30
CUST001237,SME,India,Low,18
CUST001238,Private Banking,UK,Medium,31
CUST001239,SME,Singapore,Very High,58
CUST001240,SME,Singapore,Very High,46
CUST001241,Private Banking,UAE,Medium,31
CUST001242,Retail,UAE,Low,79
CUST001243,Private Banking,UAE,High,64
CUST001244,Private Banking,India,Very High,18
CUST001245,SME,USA,High,21
CUST001246,SME,UAE,Low,39
CUST001247,Corporate,Singapore,High,26
CUST001248,Corporate,India,Low,58
CUST001249,Private Banking,UK,Low,26
CUST001250,Private Banking,UK,Low,61
CUST001251,Private Banking,UAE,High,50
CUST001252,SME,UAE,Very High,44
CUST001253,SME,UK,Low,71
CUST001254,Private Banking,Singapore,Low,71
CUST001255,Retail,Singapore,Very High,30
CUST001256,Corporate,UAE,High,78
CUST001257,Private Banking,India,High,54
CUST001258,Private Banking,UK,High,56
CUST001259,Private Banking,USA,Medium,24
CUST001260,SME,USA,Very High,65
CUST001261,Corporate,USA,Low,34
CUST001262,Private Banking,India,High,70
CUST001263,Corporate,India,High,56
CUST001264,SME,Singapore,Very High,67
CUST001265,Private Banking,UK,Medium,26
CUST001266,SME,Singapore,High,75
CUST001267,Private Banking,India,Medium,24
CUST001268,SME,USA,Low,60
CUST001269,Retail,UK,High,53
CUST001270,Corporate,Singapore,High,19
CUST001271,Retail,India,Medium,61
CUST001272,Private Banking,UAE,Medium,26
