transaction_id,account_id,date,direction,currency,amount,channel,monitoring_status
TXN00000316,ACC0001892,2026-02-21,CREDIT,AED,1079880.43,Online,Normal
TXN00000317,ACC0000263,2026-03-05,CREDIT,EUR,886472.92,Domestic,Alert
TXN00000318,ACC0000297,2026-07-05,CREDIT,GBP,709213.17,CrossBorder,Normal
TXN00000319,ACC0000899,2026-03-04,DEBIT,EUR,1327787.75,Domestic,Review
TXN00000320,ACC0001389,2026-01-27,DEBIT,GBP,1834636.46,Branch,Alert
TXN00000321,ACC0001851,2026-04-16,CREDIT,USD,789629.77,CrossBorder,Normal
TXN00000322,ACC0000499,2026-04-05,CREDIT,EUR,484666.35,Branch,Review
TXN00000323,ACC0000926,2026-03-24,DEBIT,GBP,1439367.82,Branch,Review
TXN00000324,ACC0000077,2026-08-04,CREDIT,GBP,299940.82,Domestic,Alert
TXN00000325,ACC0001223,2026-05-28,DEBIT,AED,1392125.09,Branch,Review
TXN00000326,ACC0000941,2026-04-15,CREDIT,INR,1357801.23,Online,Alert
TXN00000327,ACC0000856,2026-08-22,DEBIT,EUR,1144629.77,Branch,Alert
TXN00000328,ACC0001517,2026-02-17,DEBIT,AED,1346334.99,CrossBorder,Review
TXN00000329,ACC0001308,2026-07-02,CREDIT,EUR,1163166.2,Branch,Normal
TXN00000330,ACC0001464,2026-08-06,DEBIT,AED,1894414.24,CrossBorder,Normal
TXN00000331,ACC0001024,2026-06-18,CREDIT,USD,1040685.51,Domestic,Normal
TXN00000332,ACC0001854,2026-07-13,CREDIT,EUR,1758645.43,ATM,Normal
TXN00000333,ACC0001039,2026-07-10,CREDIT,INR,1219111.35,CrossBorder,Alert
TXN00000334,ACC0001981,2026-06-30,DEBIT,GBP,1550753.57,Online,Review
TXN00000335,ACC0001792,2026-03-06,DEBIT,EUR,1382208.67,CrossBorder,Alert
TXN00000336,ACC0001483,2026-08-03,CREDIT,USD,1871314.92,ATM,Normal
TXN00000337,ACC0000749,2026-03-20,DEBIT,EUR,1473189.84,Branch,Alert
TXN00000338,ACC0000590,2026-05-09,CREDIT,GBP,1156265.32,ATM,Review
TXN00000339,ACC0000588,2026-02-16,CREDIT,INR,255260.03,Branch,Alert
TXN00000340,ACC0000306,2026-02-27,DEBIT,USD,1323667.48,Domestic,Review
TXN00000341,ACC0001771,2026-02-14,DEBIT,USD,1352410.63,Branch,Normal
TXN00000342,ACC0001616,2026-02-01,CREDIT,EUR,1732035.11,CrossBorder,Alert
TXN00000343,ACC0000559,2026-06-05,CREDIT,AED,1104359.59,ATM,Normal
TXN00000344,ACC0001603,2026-07-08,DEBIT,AED,1539945.62,ATM,Review
TXN00000345,ACC0000457,2026-05-16,DEBIT,USD,1254713.71,ATM,Normal
TXN00000346,ACC0000361,2026-08-28,CREDIT,INR,969579.2,Domestic,Review
TXN00000347,ACC0001632,2026-05-27,CREDIT,GBP,768467.92,CrossBorder,Normal
TXN00000348,ACC0000308,2026-03-10,DEBIT,INR,461874.35,Domestic,Normal
TXN00000349,ACC0001601,2026-08-05,CREDIT,EUR,1068970.84,Domestic,Normal
TXN00000350,ACC0000796,2026-05-18,DEBIT,INR,1232180.52,Online,Review
TXN00000351,ACC0000304,2026-05-27,CREDIT,AED,1909824.08,ATM,Review
TXN00000352,ACC0000751,2026-01-11,DEBIT,AED,377755.92,Domestic,Normal
TXN00000353,ACC0001411,2026-07-01,CREDIT,USD,1602522.89,ATM,Review
TXN00000354,ACC0001396,2026-07-21,CREDIT,USD,79078.03,Online,Normal
TXN00000355,ACC0000001,2026-05-12,DEBIT,GBP,1312949.44,Online,Normal
TXN00000356,ACC0000573,2026-02-01,CREDIT,EUR,509324.24,Online,Review
TXN00000357,ACC0000202,2026-04-06,CREDIT,INR,1018551.55,CrossBorder,Normal
TXN00000358,ACC0000589,2026-01-29,CREDIT,USD,1489906.44,Branch,Review
TXN00000359,ACC0000127,2026-01-20,CREDIT,USD,489461.71,CrossBorder,Alert
TXN00000360,ACC0000324,2026-07-04,CREDIT,USD,1138198.44,CrossBorder,Alert
TXN00000361,ACC0001107,2026-03-22,CREDIT,GBP,1962101.16,Online,Normal
TXN00000362,ACC0000650,2026-01-10,CREDIT,USD,199794.05,ATM,Alert
TXN00000363,ACC0000174,2026-04-11,CREDIT,INR,1380867.27,Domestic,Alert
TXN00000364,ACC0001686,2026-08-05,DEBIT,USD,1365125.6,Domestic,Normal
TXN00000365,ACC0000674,2026-06-06,DEBIT,AED,1283074.23,CrossBorder,Alert
TXN00000366,ACC0001107,2026-01-23,DEBIT,USD,1271892.89,Domestic,Alert
TXN00000367,ACC0001337,2026-06-08,DEBIT,INR,1249696.15,Branch,Review
TXN00000368,ACC0001934,2026-06-05,CREDIT,EUR,813164.57,Domestic,Alert
TXN00000369,ACC0000218,2026-06-02,CREDIT,INR,695618.94,CrossBorder,Alert
TXN00000370,ACC0000234,2026-07-28,DEBIT,EUR,1998981.38,Domestic,Alert
TXN00000371,ACC0000599,2026-01-29,CREDIT,GBP,1348546.21,Branch,Alert
TXN00000372,ACC0000281,2026-07-28,CREDIT,EUR,524770.26,ATM,Review
TXN00000373,ACC0001951,2026-02-07,CREDIT,INR,1232329.24,CrossBorder,Alert
TXN00000374,ACC0000362,2026-06-30,DEBIT,USD,866833.92,ATM,Normal
TXN00000375,ACC0001328,2026-06-26,CREDIT,AED,911250.13,ATM,Alert
TXN00000376,ACC0001495,2026-06-29,CREDIT,INR,1486565.79,ATM,Review
TXN00000377,ACC0000719,2026-04-16,DEBIT,AED,1433560.74,Online,Review
TXN00000378,ACC0001938,2026-08-04,CREDIT,USD,927860.63,Branch,Review
TXN00000379,ACC0001647,2026-03-11,CREDIT,INR,456599.76,ATM,Alert
TXN00000380,ACC0000923,2026-02-03,DEBIT,USD,496179.92,CrossBorder,Review
TXN00000381,ACC0001582,2026-06-11,DEBIT,INR,916366.56,CrossBorder,Normal
TXN00000382,ACC0000812,2026-05-23,DEBIT,AED,1019166.62,Branch,Review
TXN00000383,ACC0001695,2026-01-30,CREDIT,INR,1423301.94,CrossBorder,Alert
TXN00000384,ACC0000289,2026-05-20,DEBIT,GBP,90249.29,Domestic,Normal
TXN00000385,ACC0000827,2026-07-12,CREDIT,EUR,1728011.89,Branch,Alert
TXN00000386,ACC0000524,2026-03-23,CREDIT,INR,638565.41,Online,Alert
TXN00000387,ACC0001337,2026-02-03,CREDIT,GBP,1594618.29,ATM,Alert
TXN00000388,ACC0000236,2026-06-09,CREDIT,EUR,26340.87,ATM,Alert
TXN00000389,ACC0001533,2026-06-06,CREDIT,EUR,1098600.13,ATM,Review
TXN00000390,ACC0001999,2026-01-10,DEBIT,EUR,602263.54,Online,Alert
TXN00000391,ACC0000197,2026-08-04,DEBIT,USD,1163289.92,CrossBorder,Review
TXN00000392,ACC0001154,2026-05-12,CREDIT,GBP,1647182.11,CrossBorder,Review
TXN00000393,ACC0001955,2026-04-02,CREDIT,USD,1088884.83,CrossBorder,Normal
TXN00000394,ACC0001253,2026-06-13,CREDIT,EUR,1202739.63,Branch,Alert
TXN00000395,ACC0001335,2026-02-20,CREDIT,INR,100824.03,CrossBorder,Normal
TXN00000396,ACC0001031,2026-03-29,CREDIT,INR,1285346.56,Online,Review
TXN00000397,ACC0000693,2026-06-07,CREDIT,USD,516476.8,Domestic,Review
TXN00000398,ACC0001101,2026-07-26,DEBIT,EUR,712948.01,Branch,Review
TXN00000399,ACC0000162,2026-05-30,DEBIT,GBP,1397796.73,Branch,Review
TXN00000400,ACC0001932,2026-01-09,DEBIT,GBP,1504710.24,ATM,Alert
TXN00000401,ACC0001434,2026-05-25,CREDIT,INR,1185933.43,ATM,Review
TXN00000402,ACC0000749,2026-03-11,CREDIT,USD,1508859.79,CrossBorder,Normal
TXN00000403,ACC0001710,2026-01-26,DEBIT,AED,1706827.55,Branch,Review
TXN00000404,ACC0001851,2026-03-11,CREDIT,USD,1679332.8,CrossBorder,Normal
TXN00000405,ACC0001279,2026-06-12,DEBIT,AED,1780350.09,ATM,Normal
TXN00000406,ACC0000898,2026-08-21,DEBIT,USD,7074.26,ATM,Alert
TXN00000407,ACC0001758,2026-03-24,DEBIT,INR,1135174.26,ATM,Review
TXN00000408,ACC0001089,2026-06-16,DEBIT,GBP,134345.2,Online,Normal
TXN00000409,ACC0001119,2026-05-22,CREDIT,AED,1340669.16,Domestic,Normal
TXN00000410,ACC0001477,2026-03-28,CREDIT,GBP,204626.06,Domestic,Normal
TXN00000411,ACC0001784,2026-08-21,DEBIT,EUR,318515.81,Domestic,Normal
TXN00000412,ACC0000889,2026-08-17,DEBIT,GBP,1657598.69,ATM,Review
TXN00000413,ACC0000457,2026-08-17,DEBIT,USD,965.82,ATM,Alert
TXN00000414,ACC0001665,2026-02-19,CREDIT,GBP,1161943.76,Domestic,Normal
TXN00000415,ACC0000714,2026-04-12,DEBIT,INR,916928.45,ATM,Review
TXN00000416,ACC0001471,2026-04-14,DEBIT,INR,529310.72,Online,Alert
TXN00000417,ACC0001862,2026-04-24,CREDIT,GBP,1238075.34,CrossBorder,Alert
TXN00000418,ACC0001034,2026-02-19,DEBIT,USD,737126.31,Online,Review
TXN00000419,ACC0000537,2026-06-29,CREDIT,EUR,245146.42,Online,Review
TXN00000420,ACC0000853,2026-06-25,DEBIT,GBP,1803973.74,Online,Review
TXN00000421,ACC0000028,2026-04-12,CREDIT,USD,765715.07,ATM,Alert
TXN00000422,ACC0000803,2026-01-30,DEBIT,INR,168512.31,Online,Alert
TXN00000423,ACC0001687,2026-04-15,DEBIT,AED,780318.33,CrossBorder,Alert
TXN00000424,ACC0001814,2026-02-17,DEBIT,AED,1285192.57,CrossBorder,Normal
TXN00000425,ACC0000638,2026-03-14,CREDIT,EUR,1201228.63,CrossBorder,Alert
TXN00000426,ACC0001861,2026-03-22,CREDIT,GBP,831153.62,Branch,Normal
TXN00000427,ACC0001018,2026-06-03,DEBIT,EUR,894703.7,ATM,Normal
TXN00000428,ACC0001024,2026-07-08,CREDIT,USD,1398968.07,Online,Alert
TXN00000429,ACC0001927,2026-01-15,CREDIT,INR,1911164.26,Branch,Review
TXN00000430,ACC0000979,2026-04-09,CREDIT,GBP,429477.8,ATM,Normal
TXN00000431,ACC0000420,2026-03-26,CREDIT,EUR,1344955.01,ATM,Review
TXN00000432,ACC0001252,2026-07-04,CREDIT,EUR,218240.17,ATM,Review
TXN00000433,ACC0000618,2026-05-22,DEBIT,EUR,12488.31,Branch,Alert
TXN00000434,ACC0001961,2026-04-05,DEBIT,EUR,611793.73,Domestic,Normal
TXN00000435,ACC0001745,2026-04-07,CREDIT,USD,1762821.2,CrossBorder,Alert
TXN00000436,ACC0001598,2026-04-21,DEBIT,USD,287332.64,Domestic,Alert
TXN00000437,ACC0001983,2026-06-10,CREDIT,INR,913582.92,Online,Review
TXN00000438,ACC0001532,2026-03-28,DEBIT,EUR,914121.47,Branch,Normal
TXN00000439,ACC0000774,2026-08-22,CREDIT,EUR,1806414.87,Online,Alert
TXN00000440,ACC0001014,2026-07-13,CREDIT,USD,827057.87,Online,Review
TXN00000441,ACC0000154,2026-03-08,DEBIT,EUR,822512.76,Online,Alert
TXN00000442,ACC0000243,2026-04-17,DEBIT,INR,1795825.85,CrossBorder,Review
TXN00000443,ACC0000226,2026-07-02,CREDIT,USD,510834.94,Branch,Alert
TXN00000444,ACC0000523,2026-07-28,DEBIT,EUR,348630.25,ATM,Alert
TXN00000445,ACC0000179,2026-04-27,DEBIT,GBP,1076057.76,CrossBorder,Review
TXN00000446,ACC0000198,2026-03-19,CREDIT,INR,1156593.6,ATM,Alert
TXN00000447,ACC0000980,2026-05-12,CREDIT,AED,488551.45,Branch,Alert
TXN00000448,ACC0001559,2026-01-05,DEBIT,INR,442222.06,CrossBorder,Alert
TXN00000449,ACC0000238,2026-03-31,DEBIT,EUR,1938877.11,Domestic,Review
TXN00000450,ACC0000396,2026-07-31,CREDIT,INR,1065613.22,ATM,Normal
TXN00000451,ACC0001228,2026-05-18,CREDIT,AED,1353698.29,Domestic,Review
TXN00000452,ACC0001165,2026-04-14,CREDIT,GBP,1988668.44,Branch,Alert
TXN00000453,ACC0000746,2026-04-17,CREDIT,INR,85870.75,CrossBorder,Normal
TXN00000454,ACC0001933,2026-05-19,DEBIT,GBP,1055859.38,CrossBorder,Alert
TXN00000455,ACC0001419,2026-06-17,CREDIT,GBP,110031.33,ATM,Review
TXN00000456,ACC0000201,2026-08-27,DEBIT,INR,792059.24,Domestic,Normal
TXN00000457,ACC0001638,2026-01-01,DEBIT,USD,655790.89,Branch,Review
TXN00000458,ACC0000397,2026-05-27,DEBIT,INR,1258870.19,Domestic,Review
TXN00000459,ACC0001608,2026-05-12,CREDIT,AED,1123834.06,Domestic,Review
TXN00000460,ACC0001731,2026-06-17,DEBIT,GBP,1990955.16,Branch,Alert
TXN00000461,ACC0001453,2026-07-02,DEBIT,GBP,1059919.24,ATM,Alert
TXN00000462,ACC0001740,2026-01-14,CREDIT,GBP,1526395.82,CrossBorder,Alert
TXN00000463,ACC0000942,2026-01-18,CREDIT,AED,1199946.18,CrossBorder,Review
TXN00000464,ACC0001164,2026-06-26,CREDIT,GBP,1338848.0,ATM,Alert
TXN00000465,ACC0000551,2026-03-28,CREDIT,GBP,1719097.81,Online,Normal
TXN00000466,ACC0001336,2026-01-16,CREDIT,AED,1493228.98,ATM,Normal
TXN00000467,ACC0000811,2026-01-20,DEBIT,GBP,1586503.15,Online,Alert
TXN00000468,ACC0001061,2026-02-13,DEBIT,GBP,1466807.85,Online,Review
TXN00000469,ACC0000468,2026-04-22,CREDIT,INR,717461.48,CrossBorder,Alert
TXN00000470,ACC0001878,2026-01-22,DEBIT,USD,1661522.53,Branch,Alert
TXN00000471,ACC0000892,2026-02-28,CREDIT,EUR,484738.21,CrossBorder,Alert
TXN00000472,ACC0001710,2026-04-01,DEBIT,AED,1258571.03,Online,Alert
TXN00000473,ACC0001565,2026-06-12,DEBIT,EUR,79347.03,Domestic,Normal
TXN00000474,ACC0000675,2026-06-23,CREDIT,USD,540975.21,Domestic,Review
TXN00000475,ACC0000315,2026-06-06,CREDIT,USD,1453884.6,Online,Normal
TXN00000476,ACC0000254,2026-08-07,CREDIT,GBP,1629747.04,CrossBorder,Review
TXN00000477,ACC0001964,2026-04-25,CREDIT,USD,33217.4,ATM,Review
TXN00000478,ACC0000636,2026-06-07,CREDIT,INR,438442.12,Branch,Review
TXN00000479,ACC0000006,2026-04-08,CREDIT,AED,1222705.22,CrossBorder,Alert
TXN00000480,ACC0001360,2026-05-11,DEBIT,INR,284086.6,ATM,Review
TXN00000481,ACC0000823,2026-03-21,DEBIT,USD,1781311.35,Domestic,Review
TXN00000482,ACC0000816,2026-06-13,CREDIT,EUR,59460.34,Branch,Review
TXN00000483,ACC0000084,2026-05-21,DEBIT,EUR,612076.22,CrossBorder,Alert
TXN00000484,ACC0001865,2026-03-24,CREDIT,GBP,727978.48,Online,Normal
TXN00000485,ACC0000833,2026-06-29,CREDIT,GBP,1757366.34,Online,Normal
TXN00000486,ACC0000504,2026-04-10,CREDIT,EUR,1357811.13,Domestic,Normal
TXN00000487,ACC0001537,2026-06-28,CREDIT,USD,1370389.26,CrossBorder,Normal
TXN00000488,ACC0000369,2026-02-18,CREDIT,USD,1780908.82,Online,Normal
TXN00000489,ACC0000876,2026-05-09,DEBIT,EUR,457584.23,Domestic,Alert
TXN00000490,ACC0000177,2026-04-16,CREDIT,USD,685320.06,CrossBorder,Alert
TXN00000491,ACC0001530,2026-03-11,CREDIT,INR,800729.19,Branch,Alert
TXN00000492,ACC0001250,2026-03-29,CREDIT,GBP,273314.33,Branch,Review
TXN00000493,ACC0001667,2026-08-22,CREDIT,INR,1318450.33,Branch,Alert
TXN00000494,ACC0001144,2026-07-08,CREDIT,AED,320038.52,Domestic,Review
TXN00000495,ACC0001618,2026-03-05,DEBIT,EUR,1100848.29,Branch,Review
TXN00000496,ACC0000479,2026-02-19,DEBIT,EUR,757089.07,Online,Review
TXN00000497,ACC0001910,2026-07-08,DEBIT,AED,257455.19,CrossBorder,Normal
TXN00000498,ACC0000054,2026-07-09,DEBIT,USD,943719.64,CrossBorder,Alert
TXN00000499,ACC0001961,2026-04-26,DEBIT,GBP,1694411.03,ATM,Normal
TXN00000500,ACC0001040,2026-06-19,DEBIT,INR,1049651.65,CrossBorder,Review
TXN00000501,ACC0001378,2026-04-26,CREDIT,GBP,531336.04,ATM,Review
TXN00000502,ACC0000520,2026-02-11,CREDIT,GBP,1267376.64,Branch,Review
TXN00000503,ACC0001288,2026-03-07,CREDIT,INR,94026.85,ATM,Normal
TXN00000504,ACC0001756,2026-05-20,CREDIT,GBP,1552302.29,Online,Alert
TXN00000505,ACC0001329,2026-07-06,DEBIT,AED,1180150.88,CrossBorder,Normal
TXN00000506,ACC0001797,2026-01-31,DEBIT,INR,1820676.21,Domestic,Alert
TXN00000507,ACC0000960,2026-04-05,CREDIT,AED,458712.02,Branch,Alert
TXN00000508,ACC0001784,2026-04-03,DEBIT,EUR,1525259.31,Online,Normal
TXN00000509,ACC0001960,2026-01-08,DEBIT,USD,958189.73,Branch,Alert
TXN00000510,ACC0000491,2026-06-04,DEBIT,GBP,583407.78,Branch,Alert
TXN00000511,ACC0001198,2026-08-16,DEBIT,USD,1363800.8,CrossBorder,Alert
TXN00000512,ACC0001322,2026-01-03,DEBIT,USD,1859663.54,Online,Normal
TXN00000513,ACC0000516,2026-04-24,CREDIT,EUR,990840.8,Domestic,Review
TXN00000514,ACC0001599,2026-07-28,DEBIT,AED,123690.51,ATM,Review
TXN00000515,ACC0000713,2026-07-21,CREDIT,AED,343082.98,Branch,Normal
TXN00000516,ACC0001935,2026-03-09,CREDIT,GBP,1092773.8,Branch,Review
TXN00000517,ACC0000531,2026-03-25,CREDIT,INR,1301662.76,Branch,Normal
TXN00000518,ACC0000201,2026-07-18,CREDIT,GBP,1042542.04,Online,Review
TXN00000519,ACC0001570,2026-05-14,DEBIT,AED,1458780.14,Online,Normal
TXN00000520,ACC0001126,2026-08-27,DEBIT,INR,768374.57,Online,Normal
TXN00000521,ACC0000533,2026-01-27,DEBIT,AED,1351282.12,ATM,Alert
TXN00000522,ACC0001468,2026-01-31,CREDIT,GBP,802347.27,CrossBorder,Normal
TXN00000523,ACC0000843,2026-08-20,CREDIT,GBP,845754.65,Domestic,Normal
TXN00000524,ACC0001923,2026-07-16,DEBIT,EUR,1085691.6,Online,Review
TXN00000525,ACC0001736,2026-03-01,DEBIT,EUR,1103308.78,Online,Review
TXN00000526,ACC0000943,2026-08-19,CREDIT,EUR,1677575.3,Domestic,Normal
TXN00000527,ACC0001887,2026-02-07,CREDIT,INR,1276774.81,CrossBorder,Review
TXN00000528,ACC0000659,2026-05-24,DEBIT,INR,715920.17,ATM,Review
TXN00000529,ACC0001252,2026-05-28,DEBIT,GBP,1378710.08,Domestic,Alert
TXN00000530,ACC0001390,2026-03-31,CREDIT,AED,1188694.61,Branch,Normal
TXN00000531,ACC0001415,2026-02-10,DEBIT,EUR,1883433.02,Branch,Alert
TXN00000532,ACC0001293,2026-01-15,CREDIT,USD,969968.16,Domestic,Review
TXN00000533,ACC0001213,2026-04-18,CREDIT,USD,394702.07,Branch,Alert
TXN00000534,ACC0000042,2026-03-12,DEBIT,USD,304719.32,Online,Normal
TXN00000535,ACC0000264,2026-03-11,CREDIT,EUR,1846055.38,Branch,Alert
TXN00000536,ACC0001461,2026-07-03,CREDIT,INR,852056.01,ATM,Alert
TXN00000537,ACC0000800,2026-08-24,DEBIT,INR,1007087.25,Domestic,Normal
TXN00000538,ACC0000550,2026-06-21,DEBIT,EUR,931444.89,Domestic,Review
TXN00000539,ACC0000415,2026-01-30,DEBIT,AED,1942468.18,Branch,Normal
TXN00000540,ACC0001217,2026-07-23,DEBIT,USD,1301402.19,Online,Alert
TXN00000541,ACC0001539,2026-04-11,CREDIT,INR,1036960.36,Branch,Normal
TXN00000542,ACC0001160,2026-02-12,CREDIT,GBP,1545719.88,ATM,Normal
TXN00000543,ACC0001715,2026-02-03,DEBIT,INR,1336316.79,CrossBorder,Review
TXN00000544,ACC0001356,2026-05-23,DEBIT,GBP,1268355.12,CrossBorder,Review
TXN00000545,ACC0001323,2026-03-20,CREDIT,AED,1588376.73,Branch,Review
TXN00000546,ACC0000326,2026-08-05,CREDIT,GBP,1221979.84,ATM,Alert
TXN00000547,ACC0000515,2026-08-25,CREDIT,AED,990749.49,Online,Alert
TXN00000548,ACC0000695,2026-04-21,DEBIT,GBP,455051.4,Branch,Review
TXN00000549,ACC0000838,2026-05-24,CREDIT,GBP,1938859.67,CrossBorder,Alert
TXN00000550,ACC0001692,2026-02-03,DEBIT,INR,1970059.8,CrossBorder,Alert
TXN00000551,ACC0001819,2026-02-21,DEBIT,USD,376238.72,CrossBorder,Review
TXN00000552,ACC0001350,2026-03-19,CREDIT,AED,193384.7,ATM,Review
TXN00000553,ACC0000587,2026-05-24,CREDIT,USD,47842.13,ATM,Normal
TXN00000554,ACC0001631,2026-04-30,CREDIT,GBP,1220389.35,Domestic,Alert
TXN00000555,ACC0001955,2026-02-02,CREDIT,GBP,953045.53,Branch,Review
TXN00000556,ACC0001674,2026-08-26,DEBIT,GBP,1423063.9,CrossBorder,Alert
TXN00000557,ACC0001936,2026-04-21,CREDIT,USD,25253.25,ATM,Normal
TXN00000558,ACC0001383,2026-08-15,DEBIT,INR,71228.74,Branch,Normal
TXN00000559,ACC0000772,2026-02-10,DEBIT,EUR,1995393.73,ATM,Normal
TXN00000560,ACC0001853,2026-01-17,CREDIT,USD,705533.24,CrossBorder,Review
TXN00000561,ACC0000595,2026-02-26,DEBIT,EUR,1599993.96,Branch,Normal
TXN00000562,ACC0001482,2026-08-23,CREDIT,EUR,837339.16,ATM,Review
TXN00000563,ACC0000752,2026-08-23,DEBIT,EUR,1565119.95,Domestic,Normal
TXN00000564,ACC0000902,2026-01-13,DEBIT,INR,134270.52,Domestic,Alert
TXN00000565,ACC0001856,2026-08-23,DEBIT,GBP,967184.54,ATM,Normal
TXN00000566,ACC0001861,2026-05-10,CREDIT,GBP,1550464.75,Online,Alert
TXN00000567,ACC0000523,2026-06-26,CREDIT,EUR,186063.56,Domestic,Review
TXN00000568,ACC0001326,2026-07-17,CREDIT,AED,700925.85,Online,Alert
TXN00000569,ACC0000219,2026-06-26,CREDIT,EUR,1683876.64,Branch,Normal
TXN00000570,ACC0001027,2026-05-24,DEBIT,GBP,1832075.74,Branch,Normal
TXN00000571,ACC0000737,2026-05-21,CREDIT,AED,1261148.56,Online,Normal
TXN00000572,ACC0000484,2026-06-04,CREDIT,EUR,1036718.78,Domestic,Alert
TXN00000573,ACC0001327,2026-04-29,CREDIT,AED,728135.78,Domestic,Review
TXN00000574,ACC0001758,2026-04-13,CREDIT,INR,19186.93,Domestic,Normal
TXN00000575,ACC0000530,2026-08-20,DEBIT,INR,1577689.72,ATM,Normal
TXN00000576,ACC0000890,2026-06-17,DEBIT,EUR,1031842.11,Branch,Normal
TXN00000577,ACC0001659,2026-01-15,CREDIT,EUR,1842886.62,Branch,Review
TXN00000578,ACC0001921,2026-08-13,CREDIT,GBP,846070.79,CrossBorder,Alert
TXN00000579,ACC0000169,2026-01-14,CREDIT,EUR,1266800.69,CrossBorder,Normal
TXN00000580,ACC0000965,2026-07-23,CREDIT,EUR,1970799.96,Online,Normal
TXN00000581,ACC0001846,2026-03-02,CREDIT,GBP,943441.34,Domestic,Normal
TXN00000582,ACC0000807,2026-06-25,CREDIT,GBP,1766371.85,CrossBorder,Alert
TXN00000583,ACC0000264,2026-04-14,DEBIT,AED,324782.75,CrossBorder,Review
TXN00000584,ACC0000275,2026-01-14,CREDIT,USD,578244.08,Domestic,Review
TXN00000585,ACC0001466,2026-05-11,DEBIT,EUR,458442.68,CrossBorder,Alert
TXN00000586,ACC0001213,2026-05-09,DEBIT,USD,1989246.61,Domestic,Normal
TXN00000587,ACC0001129,2026-01-05,CREDIT,INR,1176182.65,Branch,Alert
TXN00000588,ACC0000676,2026-02-19,DEBIT,AED,138057.67,ATM,Alert
TXN00000589,ACC0000383,2026-06-22,DEBIT,USD,995766.49,ATM,Review
TXN00000590,ACC0001076,2026-08-24,CREDIT,GBP,662581.54,Branch,Normal
TXN00000591,ACC0001245,2026-05-14,DEBIT,AED,225660.93,CrossBorder,Normal
TXN00000592,ACC0001164,2026-01-31,DEBIT,USD,395415.05,CrossBorder,Alert
TXN00000593,ACC0001063,2026-02-10,CREDIT,AED,366219.37,Online,Review
TXN00000594,ACC0000628,2026-01-24,CREDIT,AED,944573.16,ATM,Review
TXN00000595,ACC0000585,2026-07-26,DEBIT,INR,1594251.54,ATM,Alert
TXN00000596,ACC0000609,2026-05-05,DEBIT,GBP,384359.89,ATM,Normal
TXN00000597,ACC0001887,2026-02-21,DEBIT,AED,81175.81,Online,Normal
TXN00000598,ACC0001632,2026-08-06,CREDIT,GBP,1167761.18,Domestic,Review
TXN00000599,ACC0001382,2026-01-27,CREDIT,EUR,1729915.89,Online,Alert
TXN00000600,ACC0000941,2026-05-12,DEBIT,EUR,1501727.81,CrossBorder,Alert
TXN00000601,ACC0000784,2026-08-23,CREDIT,INR,551945.39,ATM,Review
TXN00000602,ACC0000701,2026-05-08,DEBIT,USD,992500.46,ATM,Normal
TXN00000603,ACC0000955,2026-02-24,DEBIT,USD,332401.38,Online,Alert
TXN00000604,ACC0001179,2026-08-12,DEBIT,USD,902062.39,ATM,Review
TXN00000605,ACC0000562,2026-05-26,DEBIT,INR,326893.57,CrossBorder,Review
TXN00000606,ACC0001860,2026-06-01,DEBIT,INR,580242.9,CrossBorder,Review
TXN00000607,ACC0001224,2026-02-11,CREDIT,INR,1159603.88,CrossBorder,Review
TXN00000608,ACC0001472,2026-07-26,DEBIT,USD,1727269.44,Domestic,Normal
TXN00000609,ACC0001232,2026-05-05,CREDIT,AED,1845552.71,ATM,Normal
TXN00000610,ACC0001040,2026-07-20,DEBIT,INR,1877901.78,ATM,Normal
TXN00000611,ACC0000157,2026-02-22,DEBIT,GBP,1108901.7,Online,Review
TXN00000612,ACC0001141,2026-07-27,CREDIT,EUR,1673265.87,Online,Review
TXN00000613,ACC0001247,2026-02-02,DEBIT,EUR,138534.58,ATM,Alert
TXN00000614,ACC0001877,2026-05-27,CREDIT,INR,1091560.89,Domestic,Review
TXN00000615,ACC0001367,2026-03-18,DEBIT,AED,570013.78,Domestic,Review
TXN00000616,ACC0000078,2026-07-24,DEBIT,INR,666921.14,ATM,Alert
TXN00000617,ACC0000027,2026-04-15,CREDIT,USD,1868499.44,Online,Alert
TXN00000618,ACC0001605,2026-02-11,DEBIT,INR,1782024.09,Domestic,Normal
TXN00000619,ACC0001346,2026-04-03,CREDIT,INR,1977203.03,Branch,Normal
TXN00000620,ACC0000995,2026-07-26,CREDIT,AED,1257483.99,CrossBorder,Review
TXN00000621,ACC0000306,2026-05-23,CREDIT,EUR,965880.83,ATM,Normal
TXN00000622,ACC0001143,2026-06-07,DEBIT,EUR,1154906.37,ATM,Alert
TXN00000623,ACC0000435,2026-01-20,CREDIT,GBP,1475089.5,ATM,Review
TXN00000624,ACC0001935,2026-07-11,CREDIT,EUR,597964.55,CrossBorder,Alert
TXN00000625,ACC0001313,2026-05-31,CREDIT,AED,1069130.36,Online,Review
TXN00000626,ACC0001980,2026-01-01,CREDIT,AED,910265.28,Domestic,Alert
TXN00000627,ACC0001123,2026-04-17,CREDIT,AED,1374608.62,Online,Alert
TXN00000628,ACC0000723,2026-05-06,CREDIT,AED,1348177.67,Branch,Alert
TXN00000629,ACC0000942,2026-07-30,CREDIT,USD,104013.72,Online,Review
TXN00000630,ACC0001421,2026-08-25,DEBIT,EUR,1657642.5,Online,Alert
