loan_id,customer_id,product,currency,principal,interest_rate,status,risk_band
LOAN0000346,CUST006701,commercial overdraft,GBP,6181641.01,11.77,NonPerforming,High
LOAN0000347,CUST003300,working capital,INR,6544370.06,15.35,Watch,Medium
LOAN0000348,CUST007000,commercial overdraft,INR,4467284.16,5.46,NonPerforming,High
LOAN0000349,CUST007873,trade finance,GBP,2878699.04,6.88,NonPerforming,Medium
LOAN0000350,CUST000988,commercial overdraft,INR,1624625.48,6.96,NonPerforming,Low
LOAN0000351,CUST008415,trade finance,GBP,2584201.83,5.94,Watch,Very High
LOAN0000352,CUST002053,working capital,GBP,9359349.49,10.89,Watch,Very High
LOAN0000353,CUST003314,mortgage,INR,533915.18,5.99,Watch,Medium
LOAN0000354,CUST007364,mortgage,GBP,2721184.24,7.99,NonPerforming,High
LOAN0000355,CUST008636,working capital,USD,4204678.03,9.11,Watch,High
LOAN0000356,CUST002536,mortgage,USD,9111632.44,9.63,NonPerforming,Medium
LOAN0000357,CUST004688,mortgage,USD,380903.18,6.86,NonPerforming,Low
LOAN0000358,CUST002977,trade finance,USD,6371150.8,16.0,NonPerforming,Low
LOAN0000359,CUST007108,mortgage,GBP,9365531.53,12.3,Performing,Medium
LOAN0000360,CUST001650,credit card,INR,2687862.55,6.12,NonPerforming,High
LOAN0000361,CUST000907,mortgage,USD,348173.58,14.07,Performing,Low
LOAN0000362,CUST001751,commercial overdraft,INR,4816155.34,17.75,NonPerforming,Very High
LOAN0000363,CUST003778,working capital,GBP,5193009.56,10.29,NonPerforming,Medium
LOAN0000364,CUST003807,trade finance,USD,7243753.28,10.41,NonPerforming,Medium
LOAN0000365,CUST000213,term loan,USD,3229451.33,5.26,Watch,Medium
LOAN0000366,CUST008816,credit card,USD,3168166.67,8.91,Performing,Very High
LOAN0000367,CUST005592,mortgage,USD,534893.41,5.59,Watch,Low
LOAN0000368,CUST003477,trade finance,INR,2241037.26,6.08,Performing,Low
LOAN0000369,CUST005888,credit card,INR,3349066.45,12.55,Watch,Very High
LOAN0000370,CUST003502,commercial overdraft,INR,5883371.67,15.04,Performing,Very High
LOAN0000371,CUST005378,commercial overdraft,INR,5048338.89,13.38,Performing,High
LOAN0000372,CUST009354,working capital,USD,4775002.81,5.87,Watch,Low
LOAN0000373,CUST002706,trade finance,GBP,8376498.44,13.06,Watch,Very High
LOAN0000374,CUST005153,working capital,GBP,3124570.3,6.52,Watch,Very High
LOAN0000375,CUST001975,trade finance,GBP,4828826.68,14.97,Performing,Medium
LOAN0000376,CUST005928,term loan,INR,961035.25,10.13,NonPerforming,Very High
LOAN0000377,CUST006289,credit card,USD,8296172.68,8.94,NonPerforming,High
LOAN0000378,CUST008695,commercial overdraft,USD,718031.66,5.13,Performing,Very High
LOAN0000379,CUST007482,credit card,GBP,5595127.63,16.15,NonPerforming,Medium
LOAN0000380,CUST000930,credit card,INR,35358.58,11.27,NonPerforming,Medium
LOAN0000381,CUST006870,credit card,USD,8075791.7,5.82,Performing,High
LOAN0000382,CUST000384,credit card,USD,9679062.69,14.2,Performing,High
LOAN0000383,CUST001190,working capital,USD,7699515.99,16.94,Performing,Medium
LOAN0000384,CUST004890,commercial overdraft,INR,1202521.94,6.76,NonPerforming,Low
LOAN0000385,CUST006024,trade finance,GBP,5553526.14,11.93,NonPerforming,Very High
LOAN0000386,CUST000118,credit card,INR,4583883.38,16.69,Performing,Very High
LOAN0000387,CUST001139,commercial overdraft,GBP,5775947.98,10.69,NonPerforming,Very High
LOAN0000388,CUST004995,trade finance,GBP,9053359.62,5.61,Watch,Medium
LOAN0000389,CUST008896,credit card,USD,5078385.58,5.17,NonPerforming,Medium
LOAN0000390,CUST005594,working capital,USD,6167863.19,8.55,Watch,Medium
LOAN0000391,CUST005861,term loan,INR,6970235.63,16.38,NonPerforming,Very High
LOAN0000392,CUST007132,trade finance,GBP,563119.06,17.6,Watch,Very High
LOAN0000393,CUST009775,term loan,GBP,3708443.4,15.66,NonPerforming,Medium
LOAN0000394,CUST003849,commercial overdraft,GBP,1556720.44,9.34,Watch,Low
LOAN0000395,CUST001578,working capital,USD,7466652.62,9.58,Performing,Low
LOAN0000396,CUST008728,working capital,USD,3112775.41,13.19,Watch,High
LOAN0000397,CUST009816,working capital,GBP,6568899.25,8.45,NonPerforming,Very High
LOAN0000398,CUST007327,commercial overdraft,GBP,6323776.29,5.87,Watch,High
LOAN0000399,CUST005266,term loan,USD,5419683.87,10.34,Watch,Very High
LOAN0000400,CUST003347,credit card,GBP,9616181.44,6.77,NonPerforming,Medium
LOAN0000401,CUST004924,commercial overdraft,INR,2770985.69,10.65,Performing,Medium
LOAN0000402,CUST004766,mortgage,INR,3143547.67,17.06,Watch,Very High
LOAN0000403,CUST002206,commercial overdraft,GBP,4980078.34,15.29,NonPerforming,Low
LOAN0000404,CUST003383,term loan,USD,447017.88,9.64,NonPerforming,Low
LOAN0000405,CUST003453,credit card,USD,9619597.45,12.54,Watch,Very High
LOAN0000406,CUST003929,mortgage,USD,3766636.35,11.02,Performing,Medium
LOAN0000407,CUST003685,mortgage,GBP,2357160.5,16.9,Performing,High
LOAN0000408,CUST002947,commercial overdraft,INR,1302176.36,17.19,Watch,Low
LOAN0000409,CUST008583,commercial overdraft,USD,1357736.62,12.87,Performing,Medium
LOAN0000410,CUST001320,mortgage,GBP,5482933.52,17.53,Performing,High
LOAN0000411,CUST005991,credit card,GBP,3069194.76,14.88,Performing,Very High
LOAN0000412,CUST001202,trade finance,USD,6394666.0,13.44,Performing,Medium
LOAN0000413,CUST009025,commercial overdraft,GBP,2236810.53,10.78,Performing,High
LOAN0000414,CUST006635,mortgage,INR,7848409.81,13.04,NonPerforming,Very High
LOAN0000415,CUST006418,term loan,USD,7188894.78,16.99,NonPerforming,Low
LOAN0000416,CUST008168,working capital,USD,9194839.63,5.43,Performing,High
LOAN0000417,CUST007676,term loan,USD,2258757.4,7.11,NonPerforming,High
LOAN0000418,CUST004480,mortgage,INR,5684270.15,6.06,NonPerforming,High
LOAN0000419,CUST007895,term loan,USD,8677848.21,8.34,NonPerforming,Low
LOAN0000420,CUST005139,term loan,INR,5984508.74,7.03,NonPerforming,High
LOAN0000421,CUST005001,term loan,INR,1374800.87,8.15,Performing,Low
LOAN0000422,CUST004464,mortgage,GBP,5683817.94,5.77,NonPerforming,High
LOAN0000423,CUST002498,credit card,INR,4999902.41,17.54,Watch,Very High
LOAN0000424,CUST002404,trade finance,GBP,358702.76,15.1,NonPerforming,Very High
LOAN0000425,CUST008822,term loan,GBP,3636671.12,13.45,NonPerforming,High
LOAN0000426,CUST007577,trade finance,GBP,6134931.13,7.31,NonPerforming,Low
LOAN0000427,CUST002646,working capital,GBP,2401707.72,13.83,Watch,High
LOAN0000428,CUST005927,working capital,GBP,6395772.16,14.15,Watch,Low
LOAN0000429,CUST004264,credit card,INR,5339869.65,5.68,Watch,Very High
LOAN0000430,CUST008518,credit card,INR,2263876.8,6.16,Performing,Low
LOAN0000431,CUST001751,mortgage,USD,7699044.87,17.53,Performing,Very High
LOAN0000432,CUST006472,credit card,GBP,3644569.92,16.8,Performing,High
LOAN0000433,CUST009465,trade finance,GBP,4268315.38,8.51,Performing,Medium
LOAN0000434,CUST006677,trade finance,INR,966011.43,16.34,Performing,High
LOAN0000435,CUST000426,commercial overdraft,USD,3046750.37,16.56,NonPerforming,High
LOAN0000436,CUST000030,credit card,INR,7289321.57,11.58,Watch,Low
LOAN0000437,CUST003725,credit card,INR,5241216.53,11.37,Watch,Very High
LOAN0000438,CUST003304,trade finance,USD,672540.51,12.61,Watch,Very High
LOAN0000439,CUST005467,mortgage,USD,2975632.58,5.79,Performing,Low
LOAN0000440,CUST005145,credit card,USD,4004372.33,12.56,NonPerforming,Low
LOAN0000441,CUST007747,mortgage,GBP,3732258.25,14.44,Performing,High
LOAN0000442,CUST009000,term loan,GBP,7587439.78,17.95,NonPerforming,High
LOAN0000443,CUST008785,mortgage,INR,5825432.74,13.3,Watch,Low
LOAN0000444,CUST009906,working capital,USD,1556848.07,12.48,Watch,Very High
LOAN0000445,CUST005680,trade finance,USD,5599654.74,10.97,Watch,High
LOAN0000446,CUST000984,commercial overdraft,USD,8693848.32,11.97,Watch,Very High
LOAN0000447,CUST002079,commercial overdraft,USD,309949.68,12.0,Watch,Medium
LOAN0000448,CUST006289,mortgage,GBP,9720979.29,7.62,Watch,Medium
LOAN0000449,CUST007971,credit card,USD,5302688.74,7.0,NonPerforming,High
LOAN0000450,CUST003698,mortgage,INR,4810335.96,17.41,NonPerforming,High
LOAN0000451,CUST001140,commercial overdraft,USD,9419583.4,15.38,Watch,Low
LOAN0000452,CUST004922,working capital,USD,1090833.41,13.99,Watch,Low
LOAN0000453,CUST005552,working capital,GBP,2693889.65,16.4,Performing,High
LOAN0000454,CUST003943,term loan,GBP,7127466.75,12.4,NonPerforming,Low
LOAN0000455,CUST009968,working capital,INR,3856035.63,7.89,Watch,Low
LOAN0000456,CUST002581,working capital,INR,9065965.31,11.99,NonPerforming,Medium
LOAN0000457,CUST000979,mortgage,USD,5905499.18,17.25,NonPerforming,High
LOAN0000458,CUST005803,credit card,USD,897882.93,5.02,NonPerforming,High
LOAN0000459,CUST008063,mortgage,USD,190139.79,11.69,Watch,Medium
LOAN0000460,CUST007680,working capital,GBP,9054243.24,11.39,NonPerforming,Low
LOAN0000461,CUST003509,term loan,USD,4864068.2,13.86,Watch,Very High
LOAN0000462,CUST006195,trade finance,INR,2873108.06,17.64,Watch,Very High
LOAN0000463,CUST003097,commercial overdraft,GBP,5303259.62,8.91,Watch,High
LOAN0000464,CUST002902,term loan,GBP,8153420.54,13.3,NonPerforming,Very High
LOAN0000465,CUST006412,credit card,GBP,9774310.37,17.59,Watch,Very High
LOAN0000466,CUST001144,working capital,USD,9575834.96,17.15,Watch,High
LOAN0000467,CUST002326,term loan,USD,3162175.38,8.9,Watch,Very High
LOAN0000468,CUST004471,commercial overdraft,USD,8368563.84,15.63,Watch,Very High
LOAN0000469,CUST007145,mortgage,INR,7340954.74,12.69,Watch,High
LOAN0000470,CUST009184,mortgage,GBP,1405820.91,6.14,NonPerforming,Low
LOAN0000471,CUST008959,commercial overdraft,INR,2101119.37,17.29,NonPerforming,Medium
LOAN0000472,CUST002155,trade finance,GBP,9694224.09,10.01,Watch,Medium
LOAN0000473,CUST007068,credit card,INR,6316062.5,12.45,NonPerforming,High
LOAN0000474,CUST002008,credit card,USD,8745803.33,16.29,Watch,Low
LOAN0000475,CUST005295,working capital,GBP,4305821.9,12.03,Watch,Low
LOAN0000476,CUST007543,working capital,USD,550450.49,5.53,NonPerforming,Very High
LOAN0000477,CUST006207,credit card,INR,3283157.44,9.32,Performing,Low
LOAN0000478,CUST002578,term loan,GBP,4081472.33,10.9,Performing,Very High
LOAN0000479,CUST006338,working capital,USD,7267083.49,11.29,NonPerforming,Low
LOAN0000480,CUST006761,commercial overdraft,GBP,9983867.69,13.57,Watch,High
LOAN0000481,CUST005359,commercial overdraft,USD,5244547.79,6.87,Watch,Very High
LOAN0000482,CUST002884,mortgage,GBP,7426543.54,13.4,NonPerforming,Medium
LOAN0000483,CUST003741,commercial overdraft,INR,7052679.01,15.18,Watch,Very High
LOAN0000484,CUST002149,credit card,USD,7852980.59,17.17,NonPerforming,High
LOAN0000485,CUST005391,credit card,USD,8849920.84,16.1,NonPerforming,High
LOAN0000486,CUST003348,commercial overdraft,INR,2813677.2,16.73,NonPerforming,Low
LOAN0000487,CUST008583,commercial overdraft,GBP,6321919.99,16.1,Performing,High
LOAN0000488,CUST005721,mortgage,USD,8774811.93,11.91,Performing,Very High
LOAN0000489,CUST007605,working capital,USD,3756371.22,11.41,Watch,Very High
LOAN0000490,CUST005380,mortgage,INR,8271340.85,9.87,Watch,Very High
LOAN0000491,CUST006121,working capital,GBP,687797.33,15.45,Watch,Low
LOAN0000492,CUST005903,working capital,INR,7322412.96,6.76,Performing,Low
LOAN0000493,CUST005260,trade finance,USD,3343134.19,9.51,Watch,Medium
LOAN0000494,CUST009231,commercial overdraft,INR,2165658.27,6.58,NonPerforming,Medium
LOAN0000495,CUST007708,trade finance,USD,5825440.66,13.8,Performing,Medium
LOAN0000496,CUST006290,working capital,USD,4661195.54,12.28,NonPerforming,Low
LOAN0000497,CUST000228,working capital,INR,2058181.5,10.59,Performing,Medium
LOAN0000498,CUST004802,term loan,INR,4411030.48,13.58,NonPerforming,Very High
LOAN0000499,CUST004169,trade finance,GBP,8559815.51,12.97,Watch,Medium
LOAN0000500,CUST007208,commercial overdraft,INR,151256.93,9.94,Performing,Medium
LOAN0000501,CUST002841,trade finance,GBP,9083161.34,13.61,NonPerforming,Very High
LOAN0000502,CUST006664,mortgage,USD,381260.82,10.42,Performing,Very High
LOAN0000503,CUST004416,working capital,USD,1656630.35,8.17,NonPerforming,Very High
LOAN0000504,CUST004737,mortgage,USD,2424673.13,12.69,NonPerforming,High
LOAN0000505,CUST007189,commercial overdraft,USD,3639089.61,6.52,Watch,Medium
LOAN0000506,CUST005814,working capital,GBP,5739246.23,7.12,NonPerforming,High
LOAN0000507,CUST007139,mortgage,INR,9443289.67,12.04,NonPerforming,Very High
LOAN0000508,CUST007251,trade finance,INR,8028308.55,15.85,NonPerforming,High
LOAN0000509,CUST001643,credit card,GBP,7096295.97,6.52,Performing,Low
LOAN0000510,CUST009239,working capital,GBP,8550204.11,14.32,NonPerforming,Very High
LOAN0000511,CUST008185,term loan,USD,6930907.5,8.87,Performing,High
LOAN0000512,CUST002359,credit card,GBP,4286872.12,15.92,Performing,High
LOAN0000513,CUST005659,working capital,INR,8604932.97,5.24,Performing,High
LOAN0000514,CUST000299,trade finance,USD,3312496.98,13.25,Watch,High
LOAN0000515,CUST005399,term loan,USD,7479179.42,7.1,Watch,Low
LOAN0000516,CUST001800,working capital,USD,3567865.55,10.34,Performing,Very High
LOAN0000517,CUST008057,mortgage,GBP,2862845.57,15.98,NonPerforming,Medium
LOAN0000518,CUST000742,term loan,INR,8638619.45,13.01,Performing,Low
LOAN0000519,CUST006704,working capital,GBP,5618287.78,10.24,Watch,High
LOAN0000520,CUST008078,trade finance,GBP,1457509.64,11.83,Performing,Low
LOAN0000521,CUST005098,trade finance,USD,7550919.42,14.92,Watch,Very High
LOAN0000522,CUST007030,working capital,INR,6775361.43,5.24,NonPerforming,Medium
LOAN0000523,CUST005153,trade finance,USD,2488947.97,14.96,Performing,Very High
LOAN0000524,CUST004469,working capital,USD,4567875.65,10.82,Performing,Very High
LOAN0000525,CUST005499,term loan,GBP,2079289.81,10.27,Performing,High
LOAN0000526,CUST005308,trade finance,USD,3833373.85,6.07,Performing,Medium
LOAN0000527,CUST003499,commercial overdraft,GBP,2408179.54,10.37,Watch,Very High
LOAN0000528,CUST007411,term loan,INR,5528879.84,11.29,Performing,Very High
LOAN0000529,CUST002922,trade finance,GBP,7216832.92,16.3,Performing,Medium
LOAN0000530,CUST007909,term loan,INR,904302.75,16.83,NonPerforming,Low
LOAN0000531,CUST000824,term loan,INR,746946.49,17.79,Watch,High
LOAN0000532,CUST004629,commercial overdraft,GBP,605047.72,7.92,Watch,Very High
LOAN0000533,CUST006169,term loan,INR,7645169.13,10.12,NonPerforming,Medium
LOAN0000534,CUST009431,trade finance,INR,9912363.5,8.27,NonPerforming,Low
LOAN0000535,CUST003849,credit card,GBP,5722139.23,11.43,NonPerforming,High
LOAN0000536,CUST006666,term loan,USD,6772142.78,9.27,Watch,Medium
LOAN0000537,CUST008446,trade finance,INR,9847342.86,15.37,NonPerforming,Very High
LOAN0000538,CUST008081,credit card,INR,1589389.04,10.63,Performing,Medium
LOAN0000539,CUST006465,term loan,USD,4866572.33,13.4,NonPerforming,High
LOAN0000540,CUST008534,credit card,GBP,5980426.11,11.9,Watch,Low
LOAN0000541,CUST009528,working capital,GBP,933093.28,5.56,Watch,High
LOAN0000542,CUST004253,trade finance,INR,297371.03,12.12,Performing,High
LOAN0000543,CUST002428,credit card,USD,5439234.37,15.29,Performing,Low
LOAN0000544,CUST005971,term loan,INR,6343354.89,14.58,Watch,High
LOAN0000545,CUST002230,credit card,INR,4393043.6,13.95,Performing,Medium
LOAN0000546,CUST009175,commercial overdraft,GBP,7668034.47,12.5,NonPerforming,Medium
LOAN0000547,CUST000885,trade finance,USD,2947707.05,17.51,Watch,Very High
LOAN0000548,CUST003352,trade finance,USD,32440.13,17.37,NonPerforming,Very High
LOAN0000549,CUST008097,credit card,INR,399335.6,17.45,NonPerforming,Very High
LOAN0000550,CUST009296,credit card,GBP,1838404.61,10.26,NonPerforming,Very High
LOAN0000551,CUST009047,commercial overdraft,INR,5791356.51,11.3,NonPerforming,Very High
LOAN0000552,CUST006049,working capital,USD,9851390.6,9.32,NonPerforming,Medium
LOAN0000553,CUST008959,mortgage,INR,2788502.66,6.99,Performing,High
LOAN0000554,CUST008039,credit card,GBP,7783076.69,16.75,Watch,Very High
LOAN0000555,CUST007133,mortgage,USD,3404802.17,10.55,Watch,Medium
LOAN0000556,CUST005646,working capital,USD,6741241.91,7.15,Performing,Low
LOAN0000557,CUST000319,credit card,USD,1715071.86,14.06,NonPerforming,Very High
LOAN0000558,CUST002538,trade finance,INR,5717499.48,17.01,Watch,High
LOAN0000559,CUST001105,mortgage,GBP,3556858.46,10.69,Performing,High
LOAN0000560,CUST009286,credit card,USD,2830403.41,15.04,Performing,Medium
LOAN0000561,CUST009148,term loan,GBP,4615513.77,10.05,Watch,Low
LOAN0000562,CUST005622,working capital,GBP,5995330.73,5.72,Watch,Low
LOAN0000563,CUST007358,credit card,GBP,7990219.87,14.76,NonPerforming,Low
LOAN0000564,CUST008175,working capital,INR,4082600.21,14.35,Watch,Low
LOAN0000565,CUST006025,commercial overdraft,INR,8625495.59,14.63,Performing,Very High
LOAN0000566,CUST005777,working capital,USD,9197104.38,12.84,Performing,High
LOAN0000567,CUST004588,working capital,USD,5747885.2,7.98,Watch,High
LOAN0000568,CUST002113,working capital,USD,9308973.43,7.28,Watch,Very High
LOAN0000569,CUST001741,credit card,INR,8141227.97,16.42,Watch,Very High
LOAN0000570,CUST008831,commercial overdraft,USD,1947489.67,14.3,Performing,Medium
LOAN0000571,CUST009381,credit card,INR,1516248.21,10.34,Performing,Very High
LOAN0000572,CUST007319,mortgage,INR,9556621.4,17.53,Watch,Medium
LOAN0000573,CUST005407,trade finance,INR,4607195.53,7.41,Performing,Low
LOAN0000574,CUST000801,working capital,GBP,9402942.31,11.89,Watch,High
LOAN0000575,CUST002883,term loan,GBP,4404246.38,9.54,NonPerforming,Low
LOAN0000576,CUST003751,term loan,USD,5876440.37,15.79,Watch,Very High
LOAN0000577,CUST004206,term loan,INR,9420381.69,12.75,NonPerforming,Very High
LOAN0000578,CUST004782,credit card,USD,6867938.02,8.55,Watch,High
LOAN0000579,CUST001573,term loan,GBP,9473413.78,12.42,Performing,Medium
LOAN0000580,CUST008594,trade finance,USD,2293065.5,10.51,Watch,Low
LOAN0000581,CUST007453,mortgage,USD,361893.67,8.93,NonPerforming,Very High
LOAN0000582,CUST002110,term loan,INR,238409.27,6.48,Performing,Very High
LOAN0000583,CUST002483,term loan,INR,8631534.54,13.81,NonPerforming,High
LOAN0000584,CUST000564,trade finance,GBP,3354297.7,14.31,Watch,Very High
LOAN0000585,CUST003804,trade finance,GBP,7547809.59,13.82,Watch,Medium
LOAN0000586,CUST004049,mortgage,USD,8632854.69,10.68,Performing,Low
LOAN0000587,CUST004055,working capital,INR,2874883.96,12.36,NonPerforming,High
LOAN0000588,CUST006948,mortgage,USD,5262795.7,10.83,Watch,Medium
LOAN0000589,CUST009992,trade finance,USD,616681.38,13.66,NonPerforming,Low
LOAN0000590,CUST005407,credit card,USD,1095978.8,14.9,NonPerforming,Low
LOAN0000591,CUST007677,mortgage,INR,6623599.48,7.22,Performing,High
LOAN0000592,CUST001523,trade finance,USD,1323358.1,11.63,Performing,High
LOAN0000593,CUST000100,term loan,GBP,3768135.88,7.98,NonPerforming,Low
LOAN0000594,CUST008824,mortgage,USD,4904522.87,10.78,Performing,Medium
LOAN0000595,CUST003342,term loan,GBP,7333558.86,5.04,NonPerforming,Medium
LOAN0000596,CUST001788,commercial overdraft,GBP,9543189.35,15.51,Watch,Low
LOAN0000597,CUST003548,credit card,GBP,1330319.36,6.26,Performing,High
LOAN0000598,CUST009206,mortgage,GBP,9036982.93,10.99,NonPerforming,High
LOAN0000599,CUST000836,working capital,USD,7231671.92,5.02,Performing,High
LOAN0000600,CUST004936,mortgage,USD,1275333.55,5.63,Watch,Medium
LOAN0000601,CUST007356,trade finance,GBP,5145879.88,16.69,Performing,Low
LOAN0000602,CUST008301,credit card,INR,7486766.99,5.55,Performing,High
LOAN0000603,CUST002599,working capital,INR,8088637.29,10.35,Performing,High
LOAN0000604,CUST002894,trade finance,GBP,4569258.23,8.66,NonPerforming,Medium
LOAN0000605,CUST009843,mortgage,USD,7131810.17,17.24,Performing,Low
LOAN0000606,CUST001007,mortgage,GBP,7227705.22,11.2,NonPerforming,High
LOAN0000607,CUST004148,credit card,GBP,8080990.02,9.55,Performing,Low
LOAN0000608,CUST002323,commercial overdraft,USD,8085044.03,9.3,Watch,Low
LOAN0000609,CUST006556,trade finance,GBP,9458301.05,10.82,Watch,Low
LOAN0000610,CUST003743,working capital,USD,3207816.09,10.53,NonPerforming,Low
LOAN0000611,CUST000705,mortgage,INR,2813462.88,10.46,Performing,Very High
LOAN0000612,CUST006745,credit card,USD,4161492.79,15.35,Watch,Medium
LOAN0000613,CUST006971,commercial overdraft,INR,5733782.44,12.3,Performing,High
